name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
8964398,123.583,-66.646,363.192,4.985492838691422e-08,2.0,0.003064508746843677,38772,0.95,S230518h,8964398,4.985492838691422e-08
2160277,123.220,-66.860,393.262,4.985492838691422e-08,3.0,0.004600720447110141,38773,0.95,S230518h,2160277,4.985492838691422e-08
1226310,123.389,-66.979,359.620,4.985492838691422e-08,9.0,0.013817990648708927,38774,0.95,S230518h,1226310,4.985492838691422e-08
8964289,123.038,-66.938,388.750,4.985492838691422e-08,0.3,0.00045294885639068694,38775,0.95,S230518h,8964289,4.985492838691422e-08
8356492,108.690,-42.850,451.533,4.9846229174712283e-08,3.0,0.004599916283991262,38776,0.95,S230518h,8356492,4.9846229174712283e-08
8356484,108.744,-42.742,453.662,4.9846229174712283e-08,6.0,0.009207747221671775,38777,0.95,S230518h,8356484,4.9846229174712283e-08
1755632,108.816,-42.933,430.083,4.9846229174712283e-08,12.0,0.018423409097032804,38778,0.95,S230518h,1755632,4.9846229174712283e-08
1210183,108.817,-42.933,439.756,4.9846229174712283e-08,9.0,0.01381557815935229,38779,0.95,S230518h,1210183,4.9846229174712283e-08
8488609,111.291,-50.916,456.641,4.98402319621341e-08,3.0,0.004599361896184699,38780,0.95,S230518h,8488609,4.98402319621341e-08
7368861,88.939,-85.129,206.048,4.983930655263913e-08,1.0,0.0015278156810358406,38781,0.95,S230518h,7368861,4.983930655263913e-08
8222451,105.875,-35.690,478.804,4.983819594978374e-08,0.4,0.0006063637915151844,38782,0.95,S230518h,8222451,4.983819594978374e-08
8310726,108.966,-36.828,451.810,4.9827389737652494e-08,0.5,0.0007597669134635986,38783,0.95,S230518h,8310726,4.9827389737652494e-08
8310724,109.049,-37.032,481.999,4.9827389737652494e-08,0.4,0.0006062306000330285,38784,0.95,S230518h,8310724,4.9827389737652494e-08
8356965,108.524,-42.290,472.164,4.981610469994875e-08,1.0,0.0015271007475533532,38785,0.95,S230518h,8356965,4.981610469994875e-08
8356967,108.549,-42.317,440.339,4.981610469994875e-08,3.0,0.004597131550038563,38786,0.95,S230518h,8356967,4.981610469994875e-08
8788736,120.116,-67.018,460.925,4.980287969835949e-08,1.0,0.001526693237145961,38787,0.95,S230518h,8788736,4.980287969835949e-08
8788741,120.148,-67.011,435.211,4.980287969835949e-08,0.3,0.0004524677135613116,38788,0.95,S230518h,8788741,4.980287969835949e-08
8476437,114.158,-73.345,481.933,4.980227945318333e-08,2.0,0.00306126413650641,38789,0.95,S230518h,8476437,4.980227945318333e-08
8964809,122.944,-66.431,247.925,4.980121038683741e-08,0.1,0.000145540991638226,38790,0.95,S230518h,8964809,4.980121038683741e-08
8138760,105.412,-76.247,229.861,4.980053205785203e-08,0.1,0.00014553890145986716,38791,0.95,S230518h,8138760,4.980053205785203e-08
8139029,104.858,-76.033,282.445,4.980053205785203e-08,0.7,0.0010662602323545842,38792,0.95,S230518h,8139029,4.980053205785203e-08
8139106,105.807,-75.940,232.445,4.980053205785203e-08,0.1,0.00014553890145986716,38793,0.95,S230518h,8139106,4.980053205785203e-08
8139063,104.844,-76.152,220.761,4.980053205785203e-08,0.1,0.00014553890145986716,38794,0.95,S230518h,8139063,4.980053205785203e-08
8434852,110.530,-60.213,267.258,4.979663651594493e-08,0.1,0.00014552689787817485,38795,0.95,S230518h,8434852,4.979663651594493e-08
8434842,110.267,-60.163,271.099,4.979663651594493e-08,0.2,0.00029896844944560203,38796,0.95,S230518h,8434842,4.979663651594493e-08
8290465,107.673,-33.373,168.141,4.9796332212229185e-08,0.1,0.00014552596020773044,38797,0.95,S230518h,8290465,4.9796332212229185e-08
8290467,107.518,-33.314,204.364,4.9796332212229185e-08,0.05,6.880565325923904e-05,38798,0.95,S230518h,8290467,4.9796332212229185e-08
1205128,113.477,-64.461,169.538,4.9789843230701484e-08,2.0,0.0030604977259988887,38799,0.95,S230518h,1205128,4.9789843230701484e-08
14137379,212.615,-88.216,177.266,4.97891409269797e-08,0.08,0.00011482011025567888,38800,0.95,S230518h,14137379,4.97891409269797e-08
14137301,200.596,-88.259,163.507,4.97891409269797e-08,0.05,6.879457377632966e-05,38801,0.95,S230518h,14137301,4.97891409269797e-08
14137153,206.468,-88.378,158.314,4.97891409269797e-08,0.06,8.413641926944607e-05,38802,0.95,S230518h,14137153,4.97891409269797e-08
14137374,209.651,-88.068,163.941,4.97891409269797e-08,0.09,0.0001301619557487953,38803,0.95,S230518h,14137374,4.97891409269797e-08
14137267,204.190,-88.060,191.738,4.97891409269797e-08,0.12,0.0001761874922281445,38804,0.95,S230518h,14137267,4.97891409269797e-08
14137280,204.106,-88.188,194.417,4.97891409269797e-08,0.11,0.0001608456467350281,38805,0.95,S230518h,14137280,4.97891409269797e-08
14137038,212.385,-88.080,205.037,4.97891409269797e-08,0.14,0.00020687118321437734,38806,0.95,S230518h,14137038,4.97891409269797e-08
14137691,209.584,-87.934,197.029,4.97891409269797e-08,0.16,0.0002375548742006101,38807,0.95,S230518h,14137691,4.97891409269797e-08
14137706,207.955,-87.981,155.549,4.97891409269797e-08,0.06,8.413641926944607e-05,38808,0.95,S230518h,14137706,4.97891409269797e-08
14137370,210.276,-88.150,149.899,4.97891409269797e-08,0.09,0.0001301619557487953,38809,0.95,S230518h,14137370,4.97891409269797e-08
1154876,113.403,-56.157,155.033,4.977985563908977e-08,11.0,0.016864968140273252,38810,0.95,S230518h,1154876,4.977985563908977e-08
1277639,113.201,-56.103,168.308,4.977985563908977e-08,1.0,0.0015259837821255209,38811,0.95,S230518h,1277639,4.977985563908977e-08
1315698,108.761,-36.766,187.856,4.977784953319232e-08,0.6,0.0009123873185474389,38812,0.95,S230518h,1315698,4.977784953319232e-08
8545719,113.633,-46.689,475.937,4.976516950646673e-08,0.4,0.0006054637073687842,38813,0.95,S230518h,8545719,4.976516950646673e-08
8320529,107.523,-39.581,425.576,4.976272480056518e-08,0.3,0.000452096518019704,38814,0.95,S230518h,8320529,4.976272480056518e-08
8320534,107.689,-39.657,484.571,4.976272480056518e-08,0.3,0.000452096518019704,38815,0.95,S230518h,8320534,4.976272480056518e-08
1531783,113.579,-71.393,472.853,4.973155543481412e-08,7.0,0.010718956262050576,38816,0.95,S230518h,1531783,4.973155543481412e-08
8511312,113.728,-71.506,486.671,4.973155543481412e-08,3.0,0.004589315738770674,38817,0.95,S230518h,8511312,4.973155543481412e-08
1181373,112.740,-49.962,204.980,4.972975267088942e-08,3.0,0.004589149089627438,38818,0.95,S230518h,1181373,4.972975267088942e-08
1561682,113.637,-47.024,466.875,4.9720897297254244e-08,4.0,0.006120412205633863,38819,0.95,S230518h,1561682,4.9720897297254244e-08
8487821,113.170,-51.660,146.954,4.971684176159269e-08,0.3,0.0004516723710180297,38820,0.95,S230518h,8487821,4.971684176159269e-08
8487553,111.694,-52.212,428.123,4.971599678731218e-08,3.0,0.004587877483189564,38821,0.95,S230518h,8487553,4.971599678731218e-08
8124666,104.502,-33.662,142.997,4.971063661392333e-08,0.2,0.00029843845548118575,38822,0.95,S230518h,8124666,4.971063661392333e-08
79857,71.804,20.825,94.684,4.969403346379185e-08,0.1,0.0001452107405507039,38823,0.95,S230518h,79857,4.969403346379185e-08
8446421,111.731,-46.509,204.323,4.968499751344135e-08,0.1,0.00014518289750067737,38824,0.95,S230518h,8446421,4.968499751344135e-08
8446537,111.863,-46.383,165.680,4.968499751344135e-08,0.1,0.00014518289750067737,38825,0.95,S230518h,8446537,4.968499751344135e-08
1529329,105.759,-25.936,362.185,4.9677322242853034e-08,4.0,0.00611504138187968,38826,0.95,S230518h,1529329,4.9677322242853034e-08
8111296,104.716,-32.181,432.434,4.966865705741958e-08,1.0,0.0015225573493185367,38827,0.95,S230518h,8111296,4.966865705741958e-08
1533278,104.746,-32.318,452.521,4.966865705741958e-08,5.0,0.007644445361349691,38828,0.95,S230518h,1533278,4.966865705741958e-08
1533279,104.728,-32.300,460.395,4.966865705741958e-08,8.0,0.012235861370373058,38829,0.95,S230518h,1533279,4.966865705741958e-08
8111273,104.745,-32.174,495.372,4.966865705741958e-08,4.0,0.006113973358341903,38830,0.95,S230518h,8111273,4.966865705741958e-08
1535861,117.882,-58.480,467.280,4.9661099396083014e-08,14.0,0.021415433081885097,38831,0.95,S230518h,1535861,4.9661099396083014e-08
8210481,107.026,-38.531,158.552,4.966086877276831e-08,0.1,0.00014510854807338116,38832,0.95,S230518h,8210481,4.966086877276831e-08
10971366,155.359,-85.312,282.363,4.965311364802502e-08,0.2,0.0002980839571152019,38833,0.95,S230518h,10971366,4.965311364802502e-08
10971341,154.145,-85.532,258.277,4.965311364802502e-08,0.4,0.0006040825679196562,38834,0.95,S230518h,10971341,4.965311364802502e-08
11049418,160.857,-86.074,222.754,4.965311364802502e-08,0.3,0.000451083262517429,38835,0.95,S230518h,11049418,4.965311364802502e-08
11049125,163.073,-86.017,250.620,4.965311364802502e-08,0.2,0.0002980839571152019,38836,0.95,S230518h,11049125,4.965311364802502e-08
10971362,154.327,-85.388,258.449,4.965311364802502e-08,0.3,0.000451083262517429,38837,0.95,S230518h,10971362,4.965311364802502e-08
11049444,159.317,-86.132,230.896,4.965311364802502e-08,0.1,0.0001450846517129748,38838,0.95,S230518h,11049444,4.965311364802502e-08
10971327,159.324,-85.538,281.841,4.965311364802502e-08,0.1,0.0001450846517129748,38839,0.95,S230518h,10971327,4.965311364802502e-08
11049713,156.249,-85.591,258.709,4.965311364802502e-08,0.2,0.0002980839571152019,38840,0.95,S230518h,11049713,4.965311364802502e-08
11049725,155.400,-85.775,260.792,4.965311364802502e-08,0.1,0.0001450846517129748,38841,0.95,S230518h,11049725,4.965311364802502e-08
11049139,156.536,-85.834,252.005,4.965311364802502e-08,0.4,0.0006040825679196562,38842,0.95,S230518h,11049139,4.965311364802502e-08
8356344,109.306,-43.157,202.840,4.9638795002964095e-08,0.1,0.000145040530758866,38843,0.95,S230518h,8356344,4.9638795002964095e-08
20751223,333.230,-83.271,314.220,4.9625315167752705e-08,1.0,0.0015212218280336361,38844,0.95,S230518h,20751223,4.9625315167752705e-08
1535835,117.603,-57.556,429.763,4.961874902130463e-08,4.0,0.006107821965771676,38845,0.95,S230518h,1535835,4.961874902130463e-08
8279686,109.276,-66.879,313.870,4.9609190897845526e-08,0.7,0.0010621330903291392,38846,0.95,S230518h,8279686,4.9609190897845526e-08
8279190,108.939,-67.110,329.214,4.9609190897845526e-08,0.6,0.0009092691268979403,38847,0.95,S230518h,8279190,4.9609190897845526e-08
8279717,109.272,-66.956,330.197,4.9609190897845526e-08,0.2,0.00029781327317314525,38848,0.95,S230518h,8279717,4.9609190897845526e-08
1390326,109.426,-66.793,298.427,4.9609190897845526e-08,5.0,0.007635283517870687,38849,0.95,S230518h,1390326,4.9609190897845526e-08
1226328,108.981,-66.812,301.874,4.9609190897845526e-08,9.0,0.013749842055118637,38850,0.95,S230518h,1226328,4.9609190897845526e-08
1519873,108.866,-66.832,339.908,4.9609190897845526e-08,6.0,0.009163923152182674,38851,0.95,S230518h,1519873,4.9609190897845526e-08
8134723,103.943,-29.458,478.276,4.960787327467183e-08,1.0,0.0015206843798596524,38852,0.95,S230518h,8134723,4.960787327467183e-08
8134663,104.052,-29.424,452.193,4.960787327467183e-08,1.0,0.0015206843798596524,38853,0.95,S230518h,8134663,4.960787327467183e-08
8124013,103.989,-29.580,472.265,4.960787327467183e-08,3.0,0.004577882446957462,38854,0.95,S230518h,8124013,4.960787327467183e-08
8124018,104.061,-29.640,466.632,4.960787327467183e-08,2.0,0.0030492834134085572,38855,0.95,S230518h,8124018,4.960787327467183e-08
1527992,103.983,-29.573,483.839,4.960787327467183e-08,6.0,0.009163679547604175,38856,0.95,S230518h,1527992,4.960787327467183e-08
8416219,110.117,-40.318,150.365,4.960180443903486e-08,0.04,5.3221827536603646e-05,38857,0.95,S230518h,8416219,4.960180443903486e-08
8291065,108.826,-48.094,222.607,4.9597439427556015e-08,0.1,0.00014491309918716641,38858,0.95,S230518h,8291065,4.9597439427556015e-08
8291979,109.092,-48.183,223.836,4.9597439427556015e-08,0.1,0.00014491309918716641,38859,0.95,S230518h,8291979,4.9597439427556015e-08
1305627,99.611,-12.249,233.044,4.958872402447022e-08,2.0,0.0030481032972931453,38860,0.95,S230518h,1305627,4.958872402447022e-08
1323871,99.915,-12.254,234.762,4.958872402447022e-08,4.0,0.006104121248275543,38861,0.95,S230518h,1323871,4.958872402447022e-08
1275290,100.182,-12.330,219.273,4.958872402447022e-08,2.0,0.0030481032972931453,38862,0.95,S230518h,1275290,4.958872402447022e-08
1305630,99.831,-12.156,248.949,4.958872402447022e-08,0.7,0.0010616916291545867,38863,0.95,S230518h,1305630,4.958872402447022e-08
1308938,99.507,-12.439,214.428,4.958872402447022e-08,3.0,0.004576112272784344,38864,0.95,S230518h,1308938,4.958872402447022e-08
1351506,120.864,-70.367,160.710,4.9587232908405236e-08,10.0,0.015271715634120966,38865,0.95,S230518h,1351506,4.9587232908405236e-08
1152399,120.863,-70.367,165.018,4.9587232908405236e-08,17.0,0.02596745683558812,38866,0.95,S230518h,1152399,4.9587232908405236e-08
1515803,117.635,-51.232,402.742,4.9576953327455476e-08,4.0,0.006102670456302962,38867,0.95,S230518h,1515803,4.9576953327455476e-08
8546225,114.035,-53.526,160.516,4.957054737156507e-08,0.01,7.359835177689658e-06,38868,0.95,S230518h,8546225,4.957054737156507e-08
2611186,329.504,-7.141,263.030,4.955039570351343e-08,1.0,0.0015189132868068016,38869,0.95,S230518h,2611186,4.955039570351343e-08
1200147,329.390,-7.458,266.878,4.955039570351343e-08,7.2,0.010985246517882335,38870,0.95,S230518h,1200147,4.955039570351343e-08
1183116,329.430,-7.396,261.542,4.955039570351343e-08,5.0,0.007626225048791017,38871,0.95,S230518h,1183116,4.955039570351343e-08
2611114,329.408,-7.473,271.632,4.955039570351343e-08,1.0,0.0015189132868068016,38872,0.95,S230518h,2611114,4.955039570351343e-08
2611197,329.741,-7.167,264.242,4.955039570351343e-08,0.7,0.0010608649046579856,38873,0.95,S230518h,2611197,4.955039570351343e-08
2611171,329.288,-7.368,269.146,4.955039570351343e-08,2.0,0.0030457412273028556,38874,0.95,S230518h,2611171,4.955039570351343e-08
2610952,329.272,-7.236,275.404,4.955039570351343e-08,1.0,0.0015189132868068016,38875,0.95,S230518h,2610952,4.955039570351343e-08
1340420,329.120,-7.169,271.632,4.955039570351343e-08,0.7,0.0010608649046579856,38876,0.95,S230518h,1340420,4.955039570351343e-08
2611175,329.167,-7.268,264.242,4.955039570351343e-08,0.7,0.0010608649046579856,38877,0.95,S230518h,2611175,4.955039570351343e-08
2749040,347.234,-88.302,388.993,4.9546199857234155e-08,0.9,0.0013661141323988572,38878,0.95,S230518h,2749040,4.9546199857234155e-08
20341089,342.745,-88.280,417.143,4.9546199857234155e-08,1.0,0.0015187839975197583,38879,0.95,S230518h,20341089,4.9546199857234155e-08
275502,82.020,9.553,296.729,4.9535126621655486e-08,2.0,0.003044800235390463,38880,0.95,S230518h,275502,4.9535126621655486e-08
8499759,112.372,-58.416,490.905,4.951525864688889e-08,1.0,0.0015178305862745566,38881,0.95,S230518h,8499759,4.951525864688889e-08
8499727,112.442,-58.360,488.711,4.951525864688889e-08,4.0,0.006095066306165984,38882,0.95,S230518h,8499727,4.951525864688889e-08
8499750,112.281,-58.386,492.723,4.951525864688889e-08,1.0,0.0015178305862745566,38883,0.95,S230518h,8499750,4.951525864688889e-08
8032643,101.794,-31.718,248.719,4.951496985618411e-08,0.5,0.0007549535169465798,38884,0.95,S230518h,8032643,4.951496985618411e-08
8032625,102.125,-31.809,244.099,4.951496985618411e-08,0.1,0.00014465898043791408,38885,0.95,S230518h,8032625,4.951496985618411e-08
1308651,102.165,-31.632,247.470,4.951496985618411e-08,3.0,0.004569294370125741,38886,0.95,S230518h,1308651,4.951496985618411e-08
8446449,111.971,-46.584,210.926,4.950937288417443e-08,0.1,0.00014464173413114857,38887,0.95,S230518h,8446449,4.950937288417443e-08
8123254,104.281,-30.601,450.574,4.9508570998980254e-08,0.9,0.0013650705985944994,38888,0.95,S230518h,8123254,4.9508570998980254e-08
8123231,104.330,-30.720,449.536,4.9508570998980254e-08,2.0,0.003043163684719085,38889,0.95,S230518h,8123231,4.9508570998980254e-08
8960469,123.371,-64.765,331.147,4.9503934514599326e-08,0.1,0.0001446249765361786,38890,0.95,S230518h,8960469,4.9503934514599326e-08
8960460,122.890,-64.749,313.860,4.9503934514599326e-08,0.2,0.00029716460676160953,38891,0.95,S230518h,8960460,4.9503934514599326e-08
8960598,123.310,-64.578,346.802,4.9503934514599326e-08,0.2,0.00029716460676160953,38892,0.95,S230518h,8960598,4.9503934514599326e-08
1191540,108.774,-36.238,153.155,4.9495978963493825e-08,4.2,0.006397720230007486,38893,0.95,S230518h,1191540,4.9495978963493825e-08
8310675,108.642,-36.250,197.092,4.9495978963493825e-08,0.1,0.0001446004625892414,38894,0.95,S230518h,8310675,4.9495978963493825e-08
1274891,108.652,-36.204,209.678,4.9495978963493825e-08,4.0,0.006092689997450498,38895,0.95,S230518h,1274891,4.9495978963493825e-08
8526940,113.507,-69.693,461.846,4.949451207524514e-08,4.0,0.006092509196798404,38896,0.95,S230518h,8526940,4.949451207524514e-08
8526957,113.481,-69.763,471.282,4.949451207524514e-08,1.0,0.0015171913089326618,38897,0.95,S230518h,8526957,4.949451207524514e-08
8527034,113.074,-69.747,433.092,4.949451207524514e-08,0.5,0.0007546383276217047,38898,0.95,S230518h,8527034,4.949451207524514e-08
2611053,329.507,-7.854,274.142,4.9488983268737116e-08,0.5,0.0007545531463014125,38899,0.95,S230518h,2611053,4.9488983268737116e-08
2611060,329.512,-7.734,258.237,4.9488983268737116e-08,0.3,0.0004495660263051466,38900,0.95,S230518h,2611060,4.9488983268737116e-08
2611057,329.413,-7.763,274.142,4.9488983268737116e-08,0.6,0.0009070467062995455,38901,0.95,S230518h,2611057,4.9488983268737116e-08
2611049,329.357,-7.824,269.146,4.9488983268737116e-08,1.0,0.0015170209462920775,38902,0.95,S230518h,2611049,4.9488983268737116e-08
2611052,329.463,-7.739,271.632,4.9488983268737116e-08,0.7,0.0010595402662976787,38903,0.95,S230518h,2611052,4.9488983268737116e-08
1348857,329.076,-7.947,255.873,4.9488983268737116e-08,0.1,0.00014457890630888062,38904,0.95,S230518h,1348857,4.9488983268737116e-08
20307233,329.295,-7.474,245.342,4.9488983268737116e-08,0.4,0.0006020595863032795,38905,0.95,S230518h,20307233,4.9488983268737116e-08
1348860,329.108,-8.055,265.460,4.9488983268737116e-08,0.2,0.00029707246630701357,38906,0.95,S230518h,1348860,4.9488983268737116e-08
1348876,329.347,-7.674,260.623,4.9488983268737116e-08,0.1,0.00014457890630888062,38907,0.95,S230518h,1348876,4.9488983268737116e-08
1348875,329.320,-7.803,241.027,4.9488983268737116e-08,0.1,0.00014457890630888062,38908,0.95,S230518h,1348875,4.9488983268737116e-08
1348874,329.318,-7.629,279.229,4.9488983268737116e-08,0.01,7.334702310560934e-06,38909,0.95,S230518h,1348874,4.9488983268737116e-08
1348873,329.307,-7.713,251.211,4.9488983268737116e-08,0.01,7.334702310560934e-06,38910,0.95,S230518h,1348873,4.9488983268737116e-08
1348872,329.280,-7.693,251.211,4.9488983268737116e-08,0.2,0.00029707246630701357,38911,0.95,S230518h,1348872,4.9488983268737116e-08
1348869,329.238,-7.978,269.146,4.9488983268737116e-08,0.1,0.00014457890630888062,38912,0.95,S230518h,1348869,4.9488983268737116e-08
1348868,329.236,-7.729,266.683,4.9488983268737116e-08,0.01,7.334702310560934e-06,38913,0.95,S230518h,1348868,4.9488983268737116e-08
1348867,329.216,-7.923,259.428,4.9488983268737116e-08,0.3,0.0004495660263051466,38914,0.95,S230518h,1348867,4.9488983268737116e-08
1348866,329.200,-7.649,254.700,4.9488983268737116e-08,0.01,7.334702310560934e-06,38915,0.95,S230518h,1348866,4.9488983268737116e-08
1348865,329.192,-8.069,272.884,4.9488983268737116e-08,0.01,7.334702310560934e-06,38916,0.95,S230518h,1348865,4.9488983268737116e-08
1348864,329.133,-7.692,258.237,4.9488983268737116e-08,0.2,0.00029707246630701357,38917,0.95,S230518h,1348864,4.9488983268737116e-08
1348863,329.124,-7.682,283.106,4.9488983268737116e-08,0.01,7.334702310560934e-06,38918,0.95,S230518h,1348863,4.9488983268737116e-08
1348862,329.123,-7.680,253.532,4.9488983268737116e-08,0.01,7.334702310560934e-06,38919,0.95,S230518h,1348862,4.9488983268737116e-08
1348861,329.113,-8.045,271.632,4.9488983268737116e-08,0.2,0.00029707246630701357,38920,0.95,S230518h,1348861,4.9488983268737116e-08
1348859,329.101,-7.719,277.948,4.9488983268737116e-08,0.01,7.334702310560934e-06,38921,0.95,S230518h,1348859,4.9488983268737116e-08
2611047,329.493,-7.802,264.242,4.9488983268737116e-08,0.6,0.0009070467062995455,38922,0.95,S230518h,2611047,4.9488983268737116e-08
1348858,329.089,-7.750,260.623,4.9488983268737116e-08,0.1,0.00014457890630888062,38923,0.95,S230518h,1348858,4.9488983268737116e-08
2611063,329.446,-7.848,245.502,4.9488983268737116e-08,0.3,0.0004495660263051466,38924,0.95,S230518h,2611063,4.9488983268737116e-08
1348856,329.069,-8.061,261.824,4.9488983268737116e-08,0.1,0.00014457890630888062,38925,0.95,S230518h,1348856,4.9488983268737116e-08
2611040,329.527,-7.906,281.809,4.9488983268737116e-08,1.0,0.0015170209462920775,38926,0.95,S230518h,2611040,4.9488983268737116e-08
1348126,329.517,-7.851,280.516,4.9488983268737116e-08,1.0,0.0015170209462920775,38927,0.95,S230518h,1348126,4.9488983268737116e-08
2611041,329.590,-7.768,267.912,4.9488983268737116e-08,1.0,0.0015170209462920775,38928,0.95,S230518h,2611041,4.9488983268737116e-08
2611042,329.488,-7.762,272.884,4.9488983268737116e-08,1.0,0.0015170209462920775,38929,0.95,S230518h,2611042,4.9488983268737116e-08
2611043,329.380,-7.939,248.912,4.9488983268737116e-08,0.6,0.0009070467062995455,38930,0.95,S230518h,2611043,4.9488983268737116e-08
1348124,329.382,-7.868,257.052,4.9488983268737116e-08,0.2,0.00029707246630701357,38931,0.95,S230518h,1348124,4.9488983268737116e-08
1348123,329.315,-7.833,279.229,4.9488983268737116e-08,0.3,0.0004495660263051466,38932,0.95,S230518h,1348123,4.9488983268737116e-08
2611045,329.341,-7.787,258.237,4.9488983268737116e-08,1.0,0.0015170209462920775,38933,0.95,S230518h,2611045,4.9488983268737116e-08
1348122,329.286,-7.792,270.386,4.9488983268737116e-08,0.4,0.0006020595863032795,38934,0.95,S230518h,1348122,4.9488983268737116e-08
1348121,329.248,-7.783,260.623,4.9488983268737116e-08,0.5,0.0007545531463014125,38935,0.95,S230518h,1348121,4.9488983268737116e-08
2611046,329.475,-7.728,264.242,4.9488983268737116e-08,1.0,0.0015170209462920775,38936,0.95,S230518h,2611046,4.9488983268737116e-08
2611061,329.415,-7.793,253.532,4.9488983268737116e-08,0.4,0.0006020595863032795,38937,0.95,S230518h,2611061,4.9488983268737116e-08
1247544,329.171,-7.583,258.421,4.9488983268737116e-08,3.0,0.004566892146254738,38938,0.95,S230518h,1247544,4.9488983268737116e-08
2611066,329.524,-7.775,274.142,4.9488983268737116e-08,0.2,0.00029707246630701357,38939,0.95,S230518h,2611066,4.9488983268737116e-08
2611067,329.516,-7.945,283.106,4.9488983268737116e-08,0.2,0.00029707246630701357,38940,0.95,S230518h,2611067,4.9488983268737116e-08
1247392,329.365,-7.803,282.353,4.9488983268737116e-08,5.3,0.008074244026211794,38941,0.95,S230518h,1247392,4.9488983268737116e-08
20306889,329.079,-7.743,230.477,4.9488983268737116e-08,0.1,0.00014457890630888062,38942,0.95,S230518h,20306889,4.9488983268737116e-08
1185387,329.471,-7.739,254.104,4.9488983268737116e-08,4.0,0.006091827746236067,38943,0.95,S230518h,1185387,4.9488983268737116e-08
1247427,329.121,-7.755,259.429,4.9488983268737116e-08,2.0,0.0030419565462734073,38944,0.95,S230518h,1247427,4.9488983268737116e-08
1185396,329.531,-7.929,274.197,4.9488983268737116e-08,5.0,0.007616763346217395,38945,0.95,S230518h,1185396,4.9488983268737116e-08
1247439,328.692,-7.736,276.271,4.9488983268737116e-08,1.7,0.0025844758662790083,38946,0.95,S230518h,1247439,4.9488983268737116e-08
2611141,329.254,-7.474,258.237,4.9488983268737116e-08,0.7,0.0010595402662976787,38947,0.95,S230518h,2611141,4.9488983268737116e-08
2611139,329.241,-7.714,271.632,4.9488983268737116e-08,1.0,0.0015170209462920775,38948,0.95,S230518h,2611139,4.9488983268737116e-08
2611138,329.208,-7.584,257.052,4.9488983268737116e-08,1.0,0.0015170209462920775,38949,0.95,S230518h,2611138,4.9488983268737116e-08
20306682,329.112,-8.166,277.930,4.9488983268737116e-08,0.4,0.0006020595863032795,38950,0.95,S230518h,20306682,4.9488983268737116e-08
2611136,329.199,-7.604,257.052,4.9488983268737116e-08,1.0,0.0015170209462920775,38951,0.95,S230518h,2611136,4.9488983268737116e-08
2611112,329.572,-7.674,269.146,4.9488983268737116e-08,1.0,0.0015170209462920775,38952,0.95,S230518h,2611112,4.9488983268737116e-08
2611117,329.465,-7.579,274.142,4.9488983268737116e-08,1.0,0.0015170209462920775,38953,0.95,S230518h,2611117,4.9488983268737116e-08
2611123,329.515,-7.707,265.460,4.9488983268737116e-08,0.3,0.0004495660263051466,38954,0.95,S230518h,2611123,4.9488983268737116e-08
2611124,329.456,-7.701,257.052,4.9488983268737116e-08,0.2,0.00029707246630701357,38955,0.95,S230518h,2611124,4.9488983268737116e-08
2611134,329.191,-7.520,258.237,4.9488983268737116e-08,1.0,0.0015170209462920775,38956,0.95,S230518h,2611134,4.9488983268737116e-08
2611131,329.126,-7.672,252.368,4.9488983268737116e-08,1.0,0.0015170209462920775,38957,0.95,S230518h,2611131,4.9488983268737116e-08
1247448,328.700,-7.725,276.126,4.9488983268737116e-08,4.0,0.006091827746236067,38958,0.95,S230518h,1247448,4.9488983268737116e-08
1348877,329.347,-7.705,272.884,4.9488983268737116e-08,0.2,0.00029707246630701357,38959,0.95,S230518h,1348877,4.9488983268737116e-08
1258529,329.342,-7.857,258.805,4.9488983268737116e-08,2.3,0.003499437226267806,38960,0.95,S230518h,1258529,4.9488983268737116e-08
1258527,329.206,-7.759,255.494,4.9488983268737116e-08,3.0,0.004566892146254738,38961,0.95,S230518h,1258527,4.9488983268737116e-08
1247462,329.475,-7.702,277.959,4.9488983268737116e-08,2.0,0.0030419565462734073,38962,0.95,S230518h,1247462,4.9488983268737116e-08
1247491,329.177,-7.662,256.022,4.9488983268737116e-08,1.9,0.0028894629862752743,38963,0.95,S230518h,1247491,4.9488983268737116e-08
1247540,329.389,-7.591,260.917,4.9488983268737116e-08,1.8,0.0027369694262771417,38964,0.95,S230518h,1247540,4.9488983268737116e-08
2611126,329.453,-7.628,252.368,4.9488983268737116e-08,0.1,0.00014457890630888062,38965,0.95,S230518h,2611126,4.9488983268737116e-08
2611127,329.551,-7.604,272.884,4.9488983268737116e-08,0.1,0.00014457890630888062,38966,0.95,S230518h,2611127,4.9488983268737116e-08
1247588,329.369,-7.532,266.252,4.9488983268737116e-08,2.0,0.0030419565462734073,38967,0.95,S230518h,1247588,4.9488983268737116e-08
1247329,329.461,-7.870,273.378,4.9488983268737116e-08,1.5,0.0022794887462827427,38968,0.95,S230518h,1247329,4.9488983268737116e-08
2611145,329.303,-7.663,269.146,4.9488983268737116e-08,0.7,0.0010595402662976787,38969,0.95,S230518h,2611145,4.9488983268737116e-08
1340322,329.103,-8.200,275.404,4.9488983268737116e-08,3.0,0.004566892146254738,38970,0.95,S230518h,1340322,4.9488983268737116e-08
