#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,sum_p3d,nor_sum_p3d,obj,note,weight
30901,92.98013245033113,-3.5682819383259865,93.39274768253405,-3.156189608135198,93.39311789140997,-3.9801895252945587,92.56714700925231,-3.9801895252945587,92.56751721812823,-3.1561896081351986,17.042300961125616,0.020364710644282066,S230518h,30901,17.042300961125616
106,288.0,-86.0352422907489,293.38275563477043,-85.60392149454684,294.6189962967758,-86.42347525027024,281.38100370322456,-86.42347525027024,282.61724436522985,-85.60392149454684,17.015639771776094,0.02033285183555818,S230518h,106,17.015639771776094
25078,99.36651583710406,-13.876651982378856,99.79014883962647,-13.46428669003154,99.79165663070181,-14.288285389890968,98.94137504350634,-14.288285389890968,98.9428828345817,-13.46428669003154,16.900057198751426,0.02019473635100371,S230518h,25078,16.900057198751426
31354,92.77533039647577,-2.775330396475771,93.18767045513101,-2.363258613664059,93.18795802748922,-3.187258563601827,92.36270276546236,-3.1872585636018265,92.36299033782053,-2.3632586136640588,16.895239245334714,0.020188979133861917,S230518h,31354,16.895239245334714
370,299.99999999999994,-82.0704845814978,302.8375961781656,-81.64837791299924,303.1459543235199,-82.47127912354311,296.8540456764801,-82.47127912354311,297.16240382183446,-81.64837791299924,16.572447426750955,0.019803258801918803,S230518h,370,16.572447426750955
790,304.32989690721655,-78.1057268722467,306.2621714500504,-77.68692818611869,306.39865987948536,-78.51044785863185,302.2611339349479,-78.51044785863185,302.3976223643828,-77.68692818611869,16.50713889250971,0.01972521831868482,S230518h,790,16.50713889250971
13248,110.46575342465754,-36.87224669603523,110.97800147264303,-36.45914160241839,110.98355702522949,-37.28312961719159,109.9479498240856,-37.2831296171916,109.95350537667206,-36.45914160241839,16.17665664764135,0.019330308305936617,S230518h,13248,16.17665664764135
4290,120.00000000000001,-60.66079295154186,120.83018661197069,-60.24619094539275,120.85170127315855,-61.07012351165851,119.1482987268415,-61.07012351165851,119.16981338802937,-60.24619094539275,16.125290532480594,0.019268928327108886,S230518h,4290,16.125290532480594
2856,121.93548387096774,-66.21145374449338,122.94041713185497,-65.79614754145068,122.97374096403935,-66.62003790248761,120.89722677789621,-66.62003790248761,120.93055061008062,-65.7961475414507,16.077482732136446,0.019211800359308705,S230518h,2856,16.077482732136446
17059,101.05263157894737,-28.942731277533042,101.52156564448556,-28.52991536752203,101.52530996946271,-29.353908852689084,100.57995318843207,-29.353908852689084,100.58369751340919,-28.52991536752203,15.999922058710215,0.019119119172929955,S230518h,17059,15.999922058710215
10130,113.79939209726443,-44.008810572687224,114.36826396645428,-43.59538955550737,114.37622201854722,-44.41936967656474,113.22256217598168,-44.41936967656474,113.23052022807461,-43.59538955550737,15.914155312330417,0.019016632133362337,S230518h,10130,15.914155312330417
16669,107.27272727272727,-29.735682819383257,107.74526162141272,-29.322840148501058,107.74915946511088,-30.146833197483716,106.7962950803437,-30.146833197483716,106.80019292404185,-29.322840148501058,15.687908459994715,0.01874627828311019,S230518h,16669,15.687908459994715
31346,86.43171806167402,-2.775330396475771,86.84405812032927,-2.3632586136640596,86.84434569268747,-3.187258563601827,86.01909043066061,-3.187258563601827,86.01937800301879,-2.3632586136640596,15.506831842493186,0.018529900639722978,S230518h,31346,15.506831842493186
1001,307.1559633027523,-76.51982378854626,308.87141838057113,-76.10182559649995,308.9774547485556,-76.92545477824902,305.3344718569491,-76.92545477824902,305.4405082249335,-76.10182559649995,15.48122481972805,0.01849930150817008,S230518h,1001,15.48122481972805
37679,78.4,8.325991189427315,78.81682714958937,8.737774178046251,78.81595076923503,7.913774634311461,77.98404923076501,7.913774634311461,77.98317285041068,8.737774178046251,15.318993516178587,0.018305443087187748,S230518h,37679,15.318993516178587
92,144.0,-86.0352422907489,149.38275563477043,-85.60392149454682,150.61899629677575,-86.42347525027024,137.38100370322462,-86.42347525027024,138.61724436522985,-85.60392149454684,15.054516723913519,0.017989406340806393,S230518h,92,15.054516723913519
13608,104.39024390243902,-36.07929515418502,104.89735527189691,-35.666221432287486,104.90269734276696,-36.490210121359844,103.87779046211111,-36.490210121359844,103.88313253298115,-35.666221432287486,15.047024943806967,0.01798045403240458,S230518h,13608,15.047024943806967
15492,102.59067357512954,-32.114537444933916,103.07491485595884,-31.701611891991252,103.07930569971217,-32.52560349957452,102.10204145054695,-32.52560349957452,102.10643229430028,-31.701611891991252,14.772026052615235,0.017651843895816068,S230518h,15492,14.772026052615235
21183,103.34117647058824,-21.01321585903083,103.78131044358248,-20.60064842167404,103.78374864192226,-21.42464527826614,102.89860429925426,-21.42464527826614,102.90104249759403,-20.60064842167404,14.736355613442171,0.017609219477084645,S230518h,21183,14.736355613442171
6794,110.07194244604317,-52.731277533039645,110.74592211419161,-52.31734912509883,110.75878107569395,-53.14131233231502,109.38510381639244,-53.14131233231502,109.39796277789476,-52.31734912509883,14.67102387664243,0.017531151267935544,S230518h,6794,14.67102387664243
