#id,ra,dec
322,297.65535615184217,-30.0
323,298.57975166784166,-30.0
324,299.5041471838412,-30.0
325,300.4285426998407,-30.0
326,301.3529382158402,-30.0
327,302.27733373183975,-30.0
328,303.20172924783924,-30.0
329,304.12612476383873,-30.0
330,305.0505202798383,-30.0
331,305.9749157958378,-30.0
332,306.89931131183727,-30.0
333,307.82370682783676,-30.0
334,308.7481023438363,-30.0
335,309.6724978598358,-30.0
336,310.5968933758353,-30.0
337,311.52128889183484,-30.0
338,312.44568440783434,-30.0
339,313.3700799238338,-30.0
340,314.2944754398334,-30.0
341,315.21887095583287,-30.0
342,316.14326647183236,-30.0
343,317.0676619878319,-30.0
344,317.9920575038314,-30.0
345,318.9164530198309,-30.0
346,319.8408485358304,-30.0
347,320.76524405182994,-30.0
348,321.68963956782943,-30.0
349,322.6140350838289,-30.0
350,323.5384305998285,-30.0
351,324.46282611582797,-30.0
352,325.38722163182746,-30.0
353,326.311617147827,-30.0
354,327.2360126638265,-30.0
355,328.160408179826,-30.0
356,329.0848036958255,-30.0
357,330.00919921182503,-30.0
358,330.9335947278245,-30.0
359,331.857990243824,-30.0
360,332.78238575982357,-30.0
361,333.70678127582306,-30.0
362,334.63117679182255,-30.0
363,335.5555723078221,-30.0
364,336.4799678238216,-30.0
365,337.4043633398211,-30.0
366,338.32875885582064,-30.0
367,339.25315437182013,-30.0
368,340.1775498878196,-30.0
369,341.1019454038191,-30.0
370,342.02634091981867,-30.0
371,342.95073643581816,-30.0
372,343.87513195181765,-30.0
373,344.7995274678172,-30.0
374,345.7239229838167,-30.0
375,346.6483184998162,-30.0
376,347.57271401581573,-30.0
377,348.4971095318152,-30.0
378,349.4215050478147,-30.0
379,350.3459005638142,-30.0
380,351.27029607981376,-30.0
381,352.19469159581325,-30.0
382,353.11908711181275,-30.0
383,354.0434826278123,-30.0
384,354.9678781438118,-30.0
385,355.8922736598113,-30.0
386,356.81666917581083,-30.0
387,357.7410646918103,-30.0
388,358.6654602078098,-30.0
389,359.58985572380936,-30.0
390,0.0,-29.19945
391,0.9170872475974623,-29.19945
392,1.8341744951949246,-29.19945
393,2.751261742792387,-29.19945
394,3.668348990389849,-29.19945
395,4.585436237987311,-29.19945
396,5.502523485584774,-29.19945
397,6.419610733182236,-29.19945
398,7.336697980779698,-29.19945
399,8.253785228377161,-29.19945
400,9.170872475974623,-29.19945
401,10.087959723572085,-29.19945
402,11.005046971169548,-29.19945
403,11.92213421876701,-29.19945
404,12.839221466364473,-29.19945
405,13.756308713961934,-29.19945
406,14.673395961559397,-29.19945
407,15.59048320915686,-29.19945
408,16.507570456754323,-29.19945
409,17.424657704351784,-29.19945
410,18.341744951949245,-29.19945
411,19.25883219954671,-29.19945
412,20.17591944714417,-29.19945
413,21.093006694741632,-29.19945
414,22.010093942339097,-29.19945
415,22.927181189936558,-29.19945
416,23.84426843753402,-29.19945
417,24.76135568513148,-29.19945
418,25.678442932728945,-29.19945
419,26.595530180326406,-29.19945
420,27.512617427923868,-29.19945
421,28.429704675521332,-29.19945
422,29.346791923118793,-29.19945
423,30.263879170716255,-29.19945
424,31.18096641831372,-29.19945
425,32.09805366591118,-29.19945
426,33.015140913508645,-29.19945
427,33.9322281611061,-29.19945
428,34.84931540870357,-29.19945
429,35.76640265630103,-29.19945
430,36.68348990389849,-29.19945
431,37.600577151495955,-29.19945
432,38.51766439909342,-29.19945
433,39.43475164669088,-29.19945
434,40.35183889428834,-29.19945
435,41.26892614188581,-29.19945
436,42.186013389483264,-29.19945
437,43.10310063708073,-29.19945
438,44.020187884678194,-29.19945
439,44.93727513227565,-29.19945
440,45.854362379873116,-29.19945
441,46.771449627470574,-29.19945
442,47.68853687506804,-29.19945
443,48.6056241226655,-29.19945
444,49.52271137026296,-29.19945
445,50.439798617860426,-29.19945
446,51.35688586545789,-29.19945
447,52.27397311305535,-29.19945
448,53.19106036065281,-29.19945
449,54.10814760825028,-29.19945
450,55.025234855847735,-29.19945
451,55.9423221034452,-29.19945
452,56.859409351042665,-29.19945
453,57.77649659864012,-29.19945
454,58.69358384623759,-29.19945
455,59.61067109383505,-29.19945
456,60.52775834143251,-29.19945
457,61.444845589029974,-29.19945
458,62.36193283662744,-29.19945
459,63.279020084224896,-29.19945
460,64.19610733182236,-29.19945
461,65.11319457941983,-29.19945
462,66.03028182701729,-29.19945
463,66.94736907461474,-29.19945
464,67.8644563222122,-29.19945
465,68.78154356980967,-29.19945
466,69.69863081740714,-29.19945
467,70.6157180650046,-29.19945
468,71.53280531260206,-29.19945
469,72.44989256019952,-29.19945
470,73.36697980779698,-29.19945
471,74.28406705539444,-29.19945
472,75.20115430299191,-29.19945
473,76.11824155058937,-29.19945
474,77.03532879818684,-29.19945
475,77.95241604578429,-29.19945
476,78.86950329338175,-29.19945
477,79.78659054097922,-29.19945
478,80.70367778857668,-29.19945
479,81.62076503617415,-29.19945
480,82.53785228377161,-29.19945
481,83.45493953136906,-29.19945
482,84.37202677896653,-29.19945
483,85.289114026564,-29.19945
484,86.20620127416146,-29.19945
485,87.12328852175892,-29.19945
486,88.04037576935639,-29.19945
487,88.95746301695384,-29.19945
488,89.8745502645513,-29.19945
489,90.79163751214877,-29.19945
490,91.70872475974623,-29.19945
491,92.6258120073437,-29.19945
492,93.54289925494115,-29.19945
493,94.45998650253861,-29.19945
494,95.37707375013608,-29.19945
495,96.29416099773354,-29.19945
496,97.211248245331,-29.19945
497,98.12833549292847,-29.19945
498,99.04542274052592,-29.19945
499,99.96250998812339,-29.19945
500,100.87959723572085,-29.19945
501,101.79668448331832,-29.19945
502,102.71377173091578,-29.19945
503,103.63085897851325,-29.19945
504,104.5479462261107,-29.19945
505,105.46503347370816,-29.19945
506,106.38212072130563,-29.19945
507,107.29920796890309,-29.19945
508,108.21629521650055,-29.19945
509,109.13338246409802,-29.19945
510,110.05046971169547,-29.19945
511,110.96755695929293,-29.19945
512,111.8846442068904,-29.19945
513,112.80173145448786,-29.19945
514,113.71881870208533,-29.19945
515,114.6359059496828,-29.19945
516,115.55299319728024,-29.19945
517,116.47008044487771,-29.19945
518,117.38716769247517,-29.19945
519,118.30425494007264,-29.19945
520,119.2213421876701,-29.19945
521,120.13842943526755,-29.19945
522,121.05551668286502,-29.19945
523,121.97260393046248,-29.19945
524,122.88969117805995,-29.19945
525,123.80677842565741,-29.19945
526,124.72386567325488,-29.19945
527,125.64095292085233,-29.19945
528,126.55804016844979,-29.19945
529,127.47512741604726,-29.19945
530,128.39221466364472,-29.19945
531,129.3093019112422,-29.19945
532,130.22638915883965,-29.19945
533,131.14347640643712,-29.19945
534,132.06056365403458,-29.19945
535,132.97765090163205,-29.19945
536,133.89473814922948,-29.19945
537,134.81182539682695,-29.19945
538,135.7289126444244,-29.19945
539,136.64599989202188,-29.19945
