#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
2370,88.556,-3.830,89.557,-2.829,89.560,-4.829,87.553,-4.829,87.555,-2.829,16,0.440,181,0.95,S230518h,2370,0.440
5109,62.791,24.894,63.902,25.890,63.884,23.890,61.697,23.890,61.679,25.890,50,0.422,182,0.95,S230518h,5109,0.422
7218,105.882,-42.000,107.207,-40.992,107.249,-42.992,104.515,-42.992,104.558,-40.992,189,0.419,183,0.95,S230518h,7218,0.419
7966,118.899,-54.000,120.560,-52.988,120.642,-54.988,117.156,-54.988,117.238,-52.988,114,0.419,184,0.95,S230518h,7966,0.419
6073,305.660,-74.000,309.076,-72.971,309.518,-74.968,301.803,-74.968,302.244,-72.971,101,0.417,185,0.95,S230518h,6073,0.417
5108,60.698,24.894,61.809,25.890,61.791,23.890,59.604,23.890,59.586,25.890,62,0.402,186,0.95,S230518h,5108,0.402
4227,75.165,15.319,76.207,16.317,76.197,14.317,74.133,14.317,74.123,16.317,17,0.401,187,0.95,S230518h,4227,0.401
6164,316.098,-78.000,320.534,-76.962,321.324,-78.955,310.871,-78.955,311.661,-76.962,81,0.398,188,0.95,S230518h,6164,0.398
4936,64.138,22.979,65.232,23.975,65.216,21.975,63.060,21.975,63.044,23.975,29,0.396,189,0.95,S230518h,4936,0.396
4044,74.754,13.404,75.786,14.402,75.778,12.402,73.730,12.402,73.722,14.402,19,0.378,190,0.95,S230518h,4044,0.378
6179,102.857,-80.000,108.083,-78.955,109.223,-80.945,96.491,-80.945,97.631,-78.955,60,0.371,191,0.95,S230518h,6179,0.371
2746,90.000,0.000,91.000,1.000,91.000,-1.000,89.000,-1.000,89.000,1.000,18,0.369,192,0.95,S230518h,2746,0.369
6098,130.213,-76.000,134.070,-74.967,134.649,-76.962,125.776,-76.962,126.355,-74.967,179,0.364,193,0.95,S230518h,6098,0.364
5279,59.645,26.809,60.775,27.804,60.756,25.804,58.534,25.804,58.515,27.804,128,0.352,194,0.95,S230518h,5279,0.352
3489,77.419,7.660,78.431,8.658,78.426,6.658,76.413,6.658,76.408,8.658,128,0.336,195,0.95,S230518h,3489,0.336
4045,76.721,13.404,77.754,14.402,77.745,12.402,75.698,12.402,75.689,14.402,16,0.329,196,0.95,S230518h,4045,0.329
6638,102.517,-34.000,103.709,-32.994,103.737,-34.994,101.296,-34.994,101.324,-32.994,142,0.325,197,0.95,S230518h,6638,0.325
5894,309.296,-68.000,311.853,-66.979,312.084,-68.977,306.508,-68.977,306.738,-66.979,54,0.319,198,0.95,S230518h,5894,0.319
6182,133.714,-80.000,138.940,-78.955,140.080,-80.945,127.348,-80.945,128.488,-78.955,114,0.317,199,0.95,S230518h,6182,0.317
216,106.509,-26.809,107.619,-25.804,107.639,-27.804,105.379,-27.804,105.398,-25.804,46,0.302,200,0.95,S230518h,216,0.302
4586,70.787,19.149,71.852,20.146,71.839,18.146,69.734,18.146,69.722,20.146,26,0.298,201,0.95,S230518h,4586,0.298
6262,157.500,-86.000,168.823,-84.901,175.943,-86.838,139.057,-86.838,146.177,-84.901,91,0.298,202,0.95,S230518h,6262,0.298
1627,91.459,-11.489,92.476,-10.488,92.484,-12.488,90.435,-12.488,90.443,-10.488,35,0.296,203,0.95,S230518h,1627,0.296
3678,83.226,9.574,84.243,10.573,84.237,8.573,82.215,8.573,82.209,10.573,20,0.289,204,0.95,S230518h,3678,0.289
4407,72.000,17.234,73.053,18.231,73.041,16.231,70.959,16.231,70.947,18.231,15,0.287,205,0.95,S230518h,4407,0.287
6487,109.161,-32.000,110.328,-30.995,110.353,-32.994,107.969,-32.994,107.995,-30.995,85,0.285,206,0.95,S230518h,6487,0.285
5107,58.605,24.894,59.716,25.890,59.698,23.890,57.511,23.890,57.493,25.890,114,0.281,207,0.95,S230518h,5107,0.281
7356,114.545,-44.000,115.912,-42.992,115.959,-44.991,113.132,-44.991,113.178,-42.992,144,0.279,208,0.95,S230518h,7356,0.279
7963,108.991,-54.000,110.652,-52.988,110.734,-54.988,107.248,-54.988,107.330,-52.988,129,0.274,209,0.95,S230518h,7963,0.274
2183,88.556,-5.745,89.559,-4.744,89.563,-6.744,87.549,-6.744,87.553,-4.744,21,0.273,210,0.95,S230518h,2183,0.273
6197,288.000,-80.000,293.226,-78.955,294.366,-80.945,281.634,-80.945,282.774,-78.955,24,0.272,211,0.95,S230518h,6197,0.272
6242,147.273,-84.000,155.422,-82.929,158.596,-84.901,135.949,-84.901,139.123,-82.929,78,0.270,212,0.95,S230518h,6242,0.270
6047,129.057,-74.000,132.473,-72.971,132.914,-74.968,125.199,-74.968,125.641,-72.971,133,0.269,213,0.95,S230518h,6047,0.269
1262,92.967,-15.319,93.999,-14.317,94.009,-16.317,91.925,-16.317,91.935,-14.317,69,0.267,214,0.95,S230518h,1262,0.267
3674,75.484,9.574,76.501,10.573,76.495,8.573,74.473,8.573,74.467,10.573,93,0.255,215,0.95,S230518h,3674,0.255
6326,100.253,-30.000,101.396,-28.995,101.420,-30.995,99.087,-30.995,99.110,-28.995,108,0.254,216,0.95,S230518h,6326,0.254
7221,113.824,-42.000,115.148,-40.992,115.191,-42.992,112.457,-42.992,112.499,-40.992,32,0.252,217,0.95,S230518h,7221,0.252
4043,72.787,13.404,73.819,14.402,73.811,12.402,71.763,12.402,71.755,14.402,21,0.251,218,0.95,S230518h,4043,0.251
2685,333.191,-1.915,334.191,-0.915,334.193,-2.915,332.190,-2.915,332.192,-0.915,141,0.249,219,0.95,S230518h,2685,0.249
3863,81.730,11.489,82.754,12.488,82.747,10.488,80.713,10.488,80.706,12.488,22,0.247,220,0.95,S230518h,3863,0.247
7484,106.875,-46.000,108.289,-44.991,108.341,-46.991,105.409,-46.991,105.461,-44.991,150,0.246,221,0.95,S230518h,7484,0.246
5699,109.756,-64.000,111.958,-62.983,112.121,-64.981,107.391,-64.981,107.555,-62.983,108,0.246,222,0.95,S230518h,5699,0.246
4935,62.069,22.979,63.163,23.975,63.147,21.975,60.991,21.975,60.975,23.975,40,0.246,223,0.95,S230518h,4935,0.246
46,99.759,-28.723,100.889,-27.719,100.910,-29.719,98.608,-29.719,98.630,-27.719,105,0.245,224,0.95,S230518h,46,0.245
7487,115.312,-46.000,116.726,-44.991,116.778,-46.991,113.847,-46.991,113.899,-44.991,205,0.240,225,0.95,S230518h,7487,0.240
7353,106.364,-44.000,107.731,-42.992,107.777,-44.991,104.950,-44.991,104.997,-42.992,133,0.237,226,0.99,S230518h,7353,0.237
2122,330.968,-7.660,331.974,-6.658,331.979,-8.658,329.956,-8.658,329.961,-6.658,107,0.234,227,0.99,S230518h,2122,0.234
4228,77.143,15.319,78.185,16.317,78.175,14.317,76.111,14.317,76.101,16.317,22,0.234,228,0.99,S230518h,4228,0.234
1086,102.000,-17.234,103.041,-16.231,103.053,-18.231,100.947,-18.231,100.959,-16.231,18,0.232,229,0.99,S230518h,1086,0.232
6792,111.892,-36.000,113.112,-34.994,113.144,-36.994,110.640,-36.994,110.671,-34.994,36,0.229,230,0.99,S230518h,6792,0.229
6215,136.552,-82.000,142.917,-80.945,144.702,-82.929,128.402,-82.929,130.186,-80.945,118,0.229,231,0.99,S230518h,6215,0.229
382,98.372,-24.894,99.466,-23.890,99.483,-25.890,97.261,-25.890,97.279,-23.890,152,0.225,232,0.99,S230518h,382,0.225
3862,79.784,11.489,80.808,12.488,80.801,10.488,78.767,10.488,78.760,12.488,17,0.221,233,0.99,S230518h,3862,0.221
5702,122.927,-64.000,125.128,-62.983,125.292,-64.981,120.562,-64.981,120.725,-62.983,144,0.217,234,0.99,S230518h,5702,0.217
4406,70.000,17.234,71.053,18.231,71.041,16.231,68.959,16.231,68.947,18.231,17,0.214,235,0.99,S230518h,4406,0.214
5280,61.775,26.809,62.906,27.804,62.886,25.804,60.665,25.804,60.645,27.804,63,0.213,236,0.99,S230518h,5280,0.213
6238,81.818,-84.000,89.968,-82.929,93.142,-84.901,70.494,-84.901,73.669,-82.929,91,0.212,237,0.99,S230518h,6238,0.212
1631,99.243,-11.489,100.260,-10.488,100.267,-12.488,98.219,-12.488,98.226,-10.488,25,0.212,238,0.99,S230518h,1631,0.212
8173,109.091,-58.000,110.926,-56.986,111.032,-58.986,107.150,-58.986,107.256,-56.986,89,0.210,239,0.99,S230518h,8173,0.210
3493,85.161,7.660,86.173,8.658,86.168,6.658,84.155,6.658,84.150,8.658,18,0.210,240,0.99,S230518h,3493,0.210
6021,317.288,-72.000,320.357,-70.975,320.704,-72.972,313.872,-72.972,314.220,-70.975,48,0.209,241,0.99,S230518h,6021,0.209
5446,56.386,28.723,57.537,29.719,57.515,27.719,55.256,27.719,55.234,29.719,98,0.208,242,0.99,S230518h,5446,0.208
5278,57.515,26.809,58.645,27.804,58.625,25.804,56.404,25.804,56.384,27.804,131,0.208,243,0.99,S230518h,5278,0.208
728,96.136,-21.064,97.201,-20.060,97.215,-22.060,95.058,-22.060,95.072,-20.060,114,0.207,244,0.99,S230518h,728,0.207
554,97.241,-22.979,98.320,-21.975,98.336,-23.975,96.147,-23.975,96.163,-21.975,160,0.207,245,0.99,S230518h,554,0.207
2556,86.170,-1.915,87.170,-0.915,87.171,-2.915,85.169,-2.915,85.170,-0.915,7,0.206,246,0.99,S230518h,2556,0.206
908,103.146,-19.149,104.198,-18.146,104.211,-20.146,102.081,-20.146,102.094,-18.146,20,0.200,247,0.99,S230518h,908,0.200
3062,335.106,1.915,336.108,2.915,336.106,0.915,334.106,0.915,334.105,2.915,155,0.199,248,0.99,S230518h,3062,0.199
3121,88.556,3.830,89.560,4.829,89.557,2.829,87.555,2.829,87.553,4.829,29,0.197,249,0.99,S230518h,3121,0.197
5447,58.554,28.723,59.706,29.719,59.684,27.719,57.425,27.719,57.403,29.719,115,0.196,250,0.99,S230518h,5447,0.196
5445,54.217,28.723,55.368,29.719,55.346,27.719,53.087,27.719,53.066,29.719,83,0.193,251,0.99,S230518h,5445,0.193
3250,336.898,3.830,337.902,4.829,337.899,2.829,335.897,2.829,335.895,4.829,134,0.189,252,0.99,S230518h,3250,0.189
4762,67.500,21.064,68.579,22.060,68.564,20.060,66.436,20.060,66.421,22.060,14,0.188,253,0.99,S230518h,4762,0.188
1935,329.032,-9.574,330.043,-8.573,330.049,-10.573,328.015,-10.573,328.021,-8.573,97,0.187,254,0.99,S230518h,1935,0.187
2496,331.123,-3.830,332.124,-2.829,332.126,-4.829,330.120,-4.829,330.122,-2.829,140,0.187,255,0.99,S230518h,2496,0.187
4225,71.209,15.319,72.251,16.317,72.241,14.317,70.177,14.317,70.167,16.317,15,0.185,256,0.99,S230518h,4225,0.185
3249,334.973,3.830,335.977,4.829,335.974,2.829,333.972,2.829,333.970,4.829,140,0.185,257,0.99,S230518h,3249,0.185
4938,68.276,22.979,69.370,23.975,69.354,21.975,67.198,21.975,67.182,23.975,36,0.182,258,0.99,S230518h,4938,0.182
5281,63.905,26.809,65.036,27.804,65.016,25.804,62.795,25.804,62.775,27.804,70,0.180,259,0.99,S230518h,5281,0.180
5858,126.761,-68.000,129.318,-66.979,129.549,-68.977,123.972,-68.977,124.203,-66.979,77,0.180,260,0.99,S230518h,5858,0.180
6162,298.537,-78.000,302.973,-76.962,303.763,-78.955,293.310,-78.955,294.100,-76.962,70,0.179,261,0.99,S230518h,6162,0.179
3859,73.946,11.489,74.970,12.488,74.963,10.488,72.929,10.488,72.922,12.488,28,0.178,262,0.99,S230518h,3859,0.178
3307,86.631,5.745,87.638,6.744,87.634,4.744,85.628,4.744,85.624,6.744,18,0.178,263,0.99,S230518h,3307,0.178
5277,55.385,26.809,56.515,27.804,56.495,25.804,54.274,25.804,54.254,27.804,146,0.176,264,0.99,S230518h,5277,0.176
5110,64.884,24.894,65.995,25.890,65.977,23.890,63.790,23.890,63.772,25.890,16,0.173,265,0.99,S230518h,5110,0.173
7736,117.983,-50.000,119.507,-48.990,119.572,-50.989,116.395,-50.989,116.459,-48.990,63,0.172,266,0.99,S230518h,7736,0.172
2684,331.277,-1.915,332.277,-0.915,332.278,-2.915,330.275,-2.915,330.277,-0.915,104,0.167,267,0.99,S230518h,2684,0.167
2373,94.332,-3.830,95.333,-2.829,95.335,-4.829,93.328,-4.829,93.330,-2.829,21,0.166,268,0.99,S230518h,2373,0.166
5961,315.692,-70.000,318.480,-68.977,318.761,-70.975,312.624,-70.975,312.904,-68.977,33,0.164,269,0.99,S230518h,5961,0.164
2873,333.191,0.000,334.191,1.000,334.191,-1.000,332.191,-1.000,332.191,1.000,159,0.164,270,0.99,S230518h,2873,0.164
1749,328.865,-11.489,329.882,-10.488,329.889,-12.488,327.841,-12.488,327.848,-10.488,74,0.164,271,0.99,S230518h,1749,0.164
7614,117.073,-48.000,118.539,-46.990,118.597,-48.990,115.549,-48.990,115.607,-46.990,154,0.163,272,0.99,S230518h,7614,0.163
5442,47.711,28.723,48.862,29.719,48.840,27.719,46.581,27.719,46.560,29.719,35,0.161,273,0.99,S230518h,5442,0.161
5895,314.366,-68.000,316.924,-66.979,317.154,-68.977,311.578,-68.977,311.809,-66.979,30,0.155,274,0.99,S230518h,5895,0.155
4584,66.742,19.149,67.807,20.146,67.794,18.146,65.689,18.146,65.677,20.146,25,0.147,275,0.99,S230518h,4584,0.147
5616,122.727,-62.000,124.789,-60.984,124.929,-62.983,120.526,-62.983,120.666,-60.984,78,0.146,276,0.99,S230518h,5616,0.146
5927,127.385,-70.000,130.173,-68.977,130.453,-70.975,124.316,-70.975,124.597,-68.977,79,0.145,277,0.99,S230518h,5927,0.145
1448,100.328,-13.404,101.352,-12.402,101.360,-14.402,99.296,-14.402,99.304,-12.402,27,0.144,278,0.99,S230518h,1448,0.144
4226,73.187,15.319,74.229,16.317,74.219,14.317,72.155,14.317,72.145,16.317,8,0.143,279,0.99,S230518h,4226,0.143
6330,109.367,-30.000,110.510,-28.995,110.534,-30.995,108.201,-30.995,108.224,-28.995,24,0.142,280,0.99,S230518h,6330,0.142
4760,63.409,21.064,64.488,22.060,64.474,20.060,62.345,20.060,62.330,22.060,17,0.139,281,0.99,S230518h,4760,0.139
2185,92.406,-5.745,93.410,-4.744,93.413,-6.744,91.400,-6.744,91.403,-4.744,5,0.138,282,0.99,S230518h,2185,0.138
5990,128.136,-72.000,131.204,-70.975,131.552,-72.972,124.719,-72.972,125.067,-70.975,90,0.132,283,0.99,S230518h,5990,0.132
2934,90.000,1.915,91.001,2.915,91.000,0.915,89.000,0.915,88.999,2.915,19,0.132,284,0.99,S230518h,2934,0.132
6267,270.000,-86.000,281.323,-84.901,288.443,-86.838,251.557,-86.838,258.677,-84.901,87,0.131,285,0.99,S230518h,6267,0.131
4587,72.809,19.149,73.874,20.146,73.861,18.146,71.757,18.146,71.744,20.146,16,0.127,286,0.99,S230518h,4587,0.127
5960,310.154,-70.000,312.942,-68.977,313.222,-70.975,307.085,-70.975,307.366,-68.977,41,0.127,287,0.99,S230518h,5960,0.127
5444,52.048,28.723,53.199,29.719,53.178,27.719,50.919,27.719,50.897,29.719,21,0.126,288,0.99,S230518h,5444,0.126
4408,74.000,17.234,75.053,18.231,75.041,16.231,72.959,16.231,72.947,18.231,12,0.125,289,0.99,S230518h,4408,0.125
3437,336.898,5.745,337.905,6.744,337.902,4.744,335.895,4.744,335.892,6.744,114,0.124,290,0.99,S230518h,3437,0.124
5783,126.234,-66.000,128.598,-64.981,128.791,-66.980,123.676,-66.980,123.869,-64.981,65,0.124,291,0.99,S230518h,5783,0.124
50,108.434,-28.723,109.563,-27.719,109.585,-29.719,107.282,-29.719,107.304,-27.719,20,0.122,292,0.99,S230518h,50,0.122
6939,112.500,-38.000,113.752,-36.993,113.786,-38.993,111.214,-38.993,111.248,-36.993,19,0.121,293,0.99,S230518h,6939,0.121
2497,333.048,-3.830,334.049,-2.829,334.052,-4.829,332.045,-4.829,332.047,-2.829,86,0.120,294,0.99,S230518h,2497,0.120
4761,65.455,21.064,66.533,22.060,66.519,20.060,64.390,20.060,64.376,22.060,16,0.119,295,0.99,S230518h,4761,0.119
2874,335.106,0.000,336.106,1.000,336.106,-1.000,334.106,-1.000,334.106,1.000,90,0.117,296,0.99,S230518h,2874,0.117
2308,329.198,-5.745,330.201,-4.744,330.205,-6.744,328.191,-6.744,328.195,-4.744,86,0.116,297,0.99,S230518h,2308,0.116
5111,66.977,24.894,68.088,25.890,68.070,23.890,65.883,23.890,65.865,25.890,34,0.116,298,0.99,S230518h,5111,0.116
4934,60.000,22.979,61.094,23.975,61.078,21.975,58.922,21.975,58.906,23.975,67,0.116,299,0.99,S230518h,4934,0.116
732,104.318,-21.064,105.383,-20.060,105.397,-22.060,103.239,-22.060,103.254,-20.060,17,0.114,300,0.99,S230518h,732,0.114
558,105.517,-22.979,106.595,-21.975,106.612,-23.975,104.423,-23.975,104.439,-21.975,19,0.112,301,0.99,S230518h,558,0.112
5822,308.571,-66.000,310.936,-64.981,311.129,-66.980,306.014,-66.980,306.207,-64.981,41,0.107,302,0.99,S230518h,5822,0.107
5779,107.532,-66.000,109.897,-64.981,110.090,-66.980,104.975,-66.980,105.168,-64.981,38,0.106,303,0.99,S230518h,5779,0.106
4937,66.207,22.979,67.301,23.975,67.285,21.975,65.129,21.975,65.113,23.975,16,0.105,304,0.99,S230518h,4937,0.105
4764,71.591,21.064,72.670,22.060,72.655,20.060,70.526,20.060,70.512,22.060,22,0.105,305,1.0,S230518h,4764,0.105
6123,321.702,-76.000,325.560,-74.967,326.138,-76.962,317.266,-76.962,317.844,-74.967,61,0.104,306,1.0,S230518h,6123,0.104
386,106.744,-24.894,107.838,-23.890,107.856,-25.890,105.633,-25.890,105.651,-23.890,15,0.104,307,1.0,S230518h,386,0.104
904,95.056,-19.149,96.108,-18.146,96.121,-20.146,93.991,-20.146,94.004,-18.146,85,0.103,308,1.0,S230518h,904,0.103
6257,45.000,-86.000,56.323,-84.901,63.443,-86.838,26.557,-86.838,33.677,-84.901,104,0.101,309,1.0,S230518h,6257,0.101
2369,86.631,-3.830,87.632,-2.829,87.634,-4.829,85.628,-4.829,85.630,-2.829,13,0.101,310,1.0,S230518h,2369,0.101
5443,49.880,28.723,51.031,29.719,51.009,27.719,48.750,27.719,48.728,29.719,23,0.100,311,1.0,S230518h,5443,0.100
4405,68.000,17.234,69.053,18.231,69.041,16.231,66.959,16.231,66.947,18.231,22,0.099,312,1.0,S230518h,4405,0.099
6250,278.182,-84.000,286.331,-82.929,289.506,-84.901,266.858,-84.901,270.032,-82.929,83,0.099,313,1.0,S230518h,6250,0.099
2555,84.255,-1.915,85.255,-0.915,85.256,-2.915,83.254,-2.915,83.255,-0.915,24,0.095,314,1.0,S230518h,2555,0.095
2187,96.257,-5.745,97.260,-4.744,97.263,-6.744,95.250,-6.744,95.253,-4.744,17,0.094,315,1.0,S230518h,2187,0.094
8270,108.387,-60.000,110.328,-58.985,110.449,-60.984,106.325,-60.984,106.446,-58.985,44,0.091,316,1.0,S230518h,8270,0.091
4229,79.121,15.319,80.163,16.317,80.153,14.317,78.089,14.317,78.079,16.317,18,0.091,317,1.0,S230518h,4229,0.091
5106,56.512,24.894,57.623,25.890,57.605,23.890,55.418,23.890,55.400,25.890,97,0.089,318,1.0,S230518h,5106,0.089
5854,106.479,-68.000,109.036,-66.979,109.267,-68.977,103.691,-68.977,103.921,-66.979,31,0.088,319,1.0,S230518h,5854,0.088
3679,85.161,9.574,86.178,10.573,86.172,8.573,84.150,8.573,84.144,10.573,16,0.086,320,1.0,S230518h,3679,0.086
5959,304.615,-70.000,307.403,-68.977,307.684,-70.975,301.547,-70.975,301.827,-68.977,89,0.084,321,1.0,S230518h,5959,0.084
6019,305.085,-72.000,308.153,-70.975,308.501,-72.972,301.669,-72.972,302.016,-70.975,94,0.084,322,1.0,S230518h,6019,0.084
4409,76.000,17.234,77.053,18.231,77.041,16.231,74.959,16.231,74.947,18.231,12,0.084,323,1.0,S230518h,4409,0.084
1266,100.879,-15.319,101.911,-14.317,101.921,-16.317,99.837,-16.317,99.847,-14.317,12,0.084,324,1.0,S230518h,1266,0.084
6231,335.172,-82.000,341.538,-80.945,343.322,-82.929,327.023,-82.929,328.807,-80.945,31,0.079,325,1.0,S230518h,6231,0.079
3061,333.191,1.915,334.193,2.915,334.191,0.915,332.192,0.915,332.190,2.915,69,0.076,326,1.0,S230518h,3061,0.076
7082,113.143,-40.000,114.429,-38.993,114.468,-40.993,111.818,-40.993,111.856,-38.993,15,0.075,327,1.0,S230518h,7082,0.075
4047,80.656,13.404,81.688,14.402,81.679,12.402,79.632,12.402,79.623,14.402,19,0.072,328,1.0,S230518h,4047,0.072
2747,91.915,0.000,92.915,1.000,92.915,-1.000,90.915,-1.000,90.915,1.000,6,0.071,329,1.0,S230518h,2747,0.071
6165,324.878,-78.000,329.314,-76.962,330.104,-78.955,319.652,-78.955,320.442,-76.962,47,0.067,330,1.0,S230518h,6165,0.067
1997,89.032,-7.660,90.039,-6.658,90.044,-8.658,88.021,-8.658,88.026,-6.658,7,0.067,331,1.0,S230518h,1997,0.067
1082,94.000,-17.234,95.041,-16.231,95.053,-18.231,92.947,-18.231,92.959,-16.231,82,0.059,332,1.0,S230518h,1082,0.059
6201,329.143,-80.000,334.369,-78.955,335.509,-80.945,322.777,-80.945,323.917,-78.955,43,0.058,333,1.0,S230518h,6201,0.058
5276,53.254,26.809,54.385,27.804,54.365,25.804,52.144,25.804,52.124,27.804,64,0.056,334,1.0,S230518h,5276,0.056
4583,64.719,19.149,65.784,20.146,65.771,18.146,63.667,18.146,63.654,20.146,14,0.055,335,1.0,S230518h,4583,0.055
6211,86.897,-82.000,93.262,-80.945,95.046,-82.929,78.747,-82.929,80.531,-80.945,35,0.055,336,1.0,S230518h,6211,0.055
6227,285.517,-82.000,291.883,-80.945,293.667,-82.929,277.367,-82.929,279.152,-80.945,44,0.050,337,1.0,S230518h,6227,0.050
3624,338.710,7.660,339.721,8.658,339.716,6.658,337.703,6.658,337.698,8.658,64,0.050,338,1.0,S230518h,3624,0.050
6075,319.245,-74.000,322.661,-72.971,323.103,-74.968,315.388,-74.968,315.829,-72.971,37,0.048,339,1.0,S230518h,6075,0.048
6120,298.723,-76.000,302.581,-74.967,303.160,-76.962,294.287,-76.962,294.866,-74.967,72,0.047,340,1.0,S230518h,6120,0.047
3623,336.774,7.660,337.786,8.658,337.781,6.658,335.768,6.658,335.763,8.658,38,0.047,341,1.0,S230518h,3623,0.047
6263,180.000,-86.000,191.323,-84.901,198.443,-86.838,161.557,-86.838,168.677,-84.901,26,0.047,342,1.0,S230518h,6263,0.047
1811,89.032,-9.574,90.043,-8.573,90.049,-10.573,88.015,-10.573,88.021,-8.573,7,0.044,343,1.0,S230518h,1811,0.044
8074,121.154,-56.000,122.897,-54.987,122.989,-56.987,119.318,-56.987,119.411,-54.987,12,0.043,344,1.0,S230518h,8074,0.043
3063,337.021,1.915,338.022,2.915,338.021,0.915,336.021,0.915,336.020,2.915,24,0.041,345,1.0,S230518h,3063,0.041
6256,22.500,-86.000,33.823,-84.901,40.943,-86.838,4.057,-86.838,11.177,-84.901,47,0.036,346,1.0,S230518h,6256,0.036
2001,96.774,-7.660,97.781,-6.658,97.786,-8.658,95.763,-8.658,95.768,-6.658,9,0.032,347,1.0,S230518h,2001,0.032
2182,86.631,-5.745,87.634,-4.744,87.638,-6.744,85.624,-6.744,85.628,-4.744,8,0.031,348,1.0,S230518h,2182,0.031
3810,338.710,9.574,339.727,10.573,339.721,8.573,337.699,8.573,337.693,10.573,31,0.025,349,1.0,S230518h,3810,0.025
4588,74.831,19.149,75.896,20.146,75.884,18.146,73.779,18.146,73.766,20.146,13,0.025,350,1.0,S230518h,4588,0.025
5923,105.231,-70.000,108.019,-68.977,108.299,-70.975,102.162,-70.975,102.443,-68.977,15,0.024,351,1.0,S230518h,5923,0.024
3438,338.824,5.745,339.830,6.744,339.827,4.744,337.820,4.744,337.817,6.744,27,0.024,352,1.0,S230518h,3438,0.024
6072,298.868,-74.000,302.284,-72.971,302.726,-74.968,295.010,-74.968,295.452,-72.971,33,0.023,353,1.0,S230518h,6072,0.023
3811,340.645,9.574,341.662,10.573,341.656,8.573,339.634,8.573,339.628,10.573,27,0.020,354,1.0,S230518h,3811,0.020
8274,123.871,-60.000,125.812,-58.985,125.933,-60.984,121.809,-60.984,121.930,-58.985,16,0.018,355,1.0,S230518h,8274,0.018
6183,144.000,-80.000,149.226,-78.955,150.366,-80.945,137.634,-80.945,138.774,-78.955,12,0.017,356,1.0,S230518h,6183,0.017
6788,102.162,-36.000,103.383,-34.994,103.414,-36.994,100.910,-36.994,100.942,-34.994,30,0.017,357,1.0,S230518h,6788,0.017
6216,148.966,-82.000,155.331,-80.945,157.115,-82.929,140.816,-82.929,142.600,-80.945,16,0.016,358,1.0,S230518h,6216,0.016
3864,83.676,11.489,84.700,12.488,84.693,10.488,82.659,10.488,82.652,12.488,6,0.013,359,1.0,S230518h,3864,0.013
6178,92.571,-80.000,97.797,-78.955,98.937,-80.945,86.206,-80.945,87.345,-78.955,7,0.011,360,1.0,S230518h,6178,0.011
1816,98.710,-9.574,99.721,-8.573,99.727,-10.573,97.693,-10.573,97.699,-8.573,6,0.010,361,1.0,S230518h,1816,0.010
6642,112.053,-34.000,113.245,-32.994,113.274,-34.994,110.832,-34.994,110.861,-32.994,2,0.009,362,1.0,S230518h,6642,0.009
5986,103.729,-72.000,106.797,-70.975,107.145,-72.972,100.313,-72.972,100.660,-70.975,7,0.008,363,1.0,S230518h,5986,0.008
217,108.639,-26.809,109.750,-25.804,109.769,-27.804,107.509,-27.804,107.528,-25.804,0,0.000,364,1.0,S230518h,217,0.000
7854,120.000,-52.000,121.589,-50.989,121.661,-52.989,118.339,-52.989,118.411,-50.989,0,0.000,365,1.0,S230518h,7854,0.000
