#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
11821,111.086,-40.044,111.621,-39.631,111.627,-40.455,110.544,-40.455,110.551,-39.631,10,0.180,629,0.9,S230518h,11821,0.180
518,296.203,-80.485,298.591,-80.064,298.805,-80.887,293.600,-80.887,293.814,-80.064,10,0.180,630,0.9,S230518h,518,0.180
20,202.500,-88.414,214.154,-87.960,221.841,-88.756,183.159,-88.756,190.846,-87.960,92,0.179,631,0.9,S230518h,20,0.179
695,308.571,-78.899,310.635,-78.479,310.792,-79.303,306.351,-79.303,306.508,-78.479,12,0.178,632,0.9,S230518h,695,0.178
10459,112.432,-43.216,112.994,-42.802,113.002,-43.626,111.863,-43.626,111.871,-42.802,42,0.178,633,0.9,S230518h,10459,0.178
23322,96.000,-17.048,96.430,-16.636,96.432,-17.460,95.568,-17.460,95.570,-16.636,38,0.178,634,0.9,S230518h,23322,0.178
27296,94.821,-9.912,95.239,-9.500,95.240,-10.324,94.403,-10.324,94.404,-9.500,7,0.178,635,0.9,S230518h,27296,0.178
841,125.825,-77.313,127.642,-76.894,127.762,-77.718,123.888,-77.718,124.008,-76.894,33,0.178,636,0.9,S230518h,841,0.178
15114,108.094,-32.907,108.582,-32.495,108.587,-33.319,107.601,-33.319,107.606,-32.495,92,0.177,637,0.9,S230518h,15114,0.177
32713,90.396,-0.396,90.808,0.016,90.809,-0.808,89.984,-0.808,89.984,0.016,6,0.177,638,0.9,S230518h,32713,0.177
11470,107.168,-40.837,107.709,-40.424,107.716,-41.248,106.620,-41.248,106.626,-40.424,66,0.177,639,0.9,S230518h,11470,0.177
4284,110.400,-60.661,111.230,-60.246,111.252,-61.070,109.548,-61.070,109.570,-60.246,45,0.176,640,0.9,S230518h,4284,0.176
172,137.872,-84.449,141.832,-84.023,142.462,-84.845,133.282,-84.845,133.913,-84.023,15,0.176,641,0.9,S230518h,172,0.176
40799,74.118,13.877,74.543,14.288,74.541,13.464,73.694,13.464,73.693,14.288,7,0.175,642,0.9,S230518h,40799,0.175
309,324.000,-82.863,327.133,-82.440,327.514,-83.263,320.486,-83.263,320.867,-82.440,18,0.175,643,0.9,S230518h,309,0.175
55,74.483,-86.828,81.045,-86.393,82.977,-87.210,65.989,-87.210,67.921,-86.393,34,0.175,644,0.9,S230518h,55,0.175
215,93.333,-83.656,96.831,-83.232,97.314,-84.054,89.353,-84.054,89.835,-83.232,39,0.174,645,0.9,S230518h,215,0.174
29094,94.191,-6.740,94.605,-6.328,94.606,-7.152,93.775,-7.152,93.776,-6.328,7,0.174,646,0.9,S230518h,29094,0.174
693,300.659,-78.899,302.723,-78.479,302.879,-79.303,298.439,-79.303,298.596,-78.479,11,0.174,647,0.9,S230518h,693,0.174
22461,99.397,-18.634,99.830,-18.222,99.833,-19.046,98.961,-19.046,98.963,-18.222,10,0.173,648,0.9,S230518h,22461,0.173
90,123.429,-86.035,128.811,-85.604,130.048,-86.423,116.810,-86.423,118.046,-85.604,25,0.173,649,0.9,S230518h,90,0.173
3436,118.818,-63.833,119.738,-63.418,119.766,-64.242,117.870,-64.242,117.897,-63.418,33,0.173,650,0.9,S230518h,3436,0.173
2497,123.429,-67.797,124.500,-67.382,124.538,-68.206,122.319,-68.206,122.357,-67.382,39,0.172,651,0.9,S230518h,2497,0.172
72,285.517,-86.828,292.079,-86.393,294.011,-87.210,277.023,-87.210,278.955,-86.393,20,0.172,652,0.9,S230518h,72,0.172
31807,91.982,-1.982,92.395,-1.570,92.395,-2.394,91.570,-2.394,91.570,-1.570,6,0.172,653,0.9,S230518h,31807,0.172
3637,111.962,-63.040,112.858,-62.625,112.883,-63.449,111.040,-63.449,111.066,-62.625,39,0.172,654,0.9,S230518h,3637,0.172
7646,109.726,-50.352,110.366,-49.939,110.377,-50.763,109.075,-50.763,109.086,-49.939,56,0.171,655,0.9,S230518h,7646,0.171
43,261.818,-87.621,270.219,-87.179,273.651,-87.990,249.985,-87.990,253.417,-87.179,68,0.171,656,0.9,S230518h,43,0.171
7945,116.364,-49.559,116.993,-49.146,117.004,-49.970,115.723,-49.970,115.734,-49.146,32,0.171,657,0.9,S230518h,7945,0.171
11131,111.579,-41.630,112.127,-41.217,112.134,-42.041,111.024,-42.041,111.031,-41.217,26,0.170,658,0.9,S230518h,11131,0.170
3044,121.875,-65.419,122.850,-65.003,122.881,-65.827,120.869,-65.827,120.900,-65.003,37,0.168,659,0.9,S230518h,3044,0.168
38134,82.584,9.119,83.001,9.531,83.000,8.707,82.167,8.707,82.166,9.531,10,0.168,660,0.9,S230518h,38134,0.168
25071,93.665,-13.877,94.089,-13.464,94.090,-14.288,93.240,-14.288,93.242,-13.464,29,0.168,661,0.9,S230518h,25071,0.168
107,298.286,-86.035,303.668,-85.604,304.905,-86.423,291.667,-86.423,292.903,-85.604,33,0.167,662,0.9,S230518h,107,0.167
5987,112.243,-55.110,112.956,-54.696,112.971,-55.520,111.516,-55.520,111.530,-54.696,38,0.166,663,0.9,S230518h,5987,0.166
4065,114.545,-61.454,115.396,-61.039,115.419,-61.863,113.672,-61.863,113.695,-61.039,34,0.166,664,0.9,S230518h,4065,0.166
25073,95.294,-13.877,95.718,-13.464,95.719,-14.288,94.869,-14.288,94.870,-13.464,8,0.166,665,0.9,S230518h,25073,0.166
26403,95.247,-11.498,95.666,-11.085,95.668,-11.909,94.826,-11.909,94.827,-11.085,4,0.166,666,0.9,S230518h,26403,0.166
5226,112.227,-57.489,112.985,-57.075,113.002,-57.899,111.451,-57.899,111.469,-57.075,35,0.166,667,0.9,S230518h,5226,0.166
9161,109.367,-46.388,109.960,-45.974,109.969,-46.798,108.765,-46.798,108.774,-45.974,37,0.164,668,0.9,S230518h,9161,0.164
2856,121.935,-66.211,122.940,-65.796,122.974,-66.620,120.897,-66.620,120.931,-65.796,34,0.164,669,0.9,S230518h,2856,0.164
4289,118.400,-60.661,119.230,-60.246,119.252,-61.070,117.548,-61.070,117.570,-60.246,41,0.164,670,0.9,S230518h,4289,0.164
2491,111.086,-67.797,112.157,-67.382,112.195,-68.206,109.976,-68.206,110.014,-67.382,48,0.164,671,0.9,S230518h,2491,0.164
24632,94.909,-14.670,95.334,-14.257,95.336,-15.081,94.482,-15.081,94.484,-14.257,37,0.163,672,0.9,S230518h,24632,0.163
32257,88.811,-1.189,89.223,-0.777,89.223,-1.601,88.398,-1.601,88.399,-0.777,6,0.163,673,0.9,S230518h,32257,0.163
70,260.690,-86.828,267.252,-86.393,269.184,-87.210,252.196,-87.210,254.127,-86.393,25,0.163,674,0.9,S230518h,70,0.163
34972,81.854,3.568,82.267,3.980,82.267,3.156,81.442,3.156,81.441,3.980,36,0.162,675,0.9,S230518h,34972,0.162
17861,100.444,-27.357,100.907,-26.944,100.910,-27.768,99.979,-27.768,99.982,-26.944,47,0.162,676,0.9,S230518h,17861,0.162
34975,84.238,3.568,84.651,3.980,84.651,3.156,83.826,3.156,83.825,3.980,15,0.162,677,0.9,S230518h,34975,0.162
32709,87.225,-0.396,87.637,0.016,87.637,-0.808,86.813,-0.808,86.813,0.016,4,0.161,678,0.9,S230518h,32709,0.161
28190,92.000,-8.326,92.416,-7.914,92.417,-8.738,91.583,-8.738,91.584,-7.914,6,0.161,679,0.9,S230518h,28190,0.161
3434,115.271,-63.833,116.192,-63.418,116.219,-64.242,114.323,-64.242,114.350,-63.418,40,0.160,680,0.9,S230518h,3434,0.160
14734,108.947,-33.700,109.440,-33.287,109.445,-34.111,108.450,-34.111,108.455,-33.287,55,0.160,681,0.9,S230518h,14734,0.160
16668,106.364,-29.736,106.836,-29.323,106.840,-30.147,105.887,-30.147,105.891,-29.323,91,0.160,682,0.9,S230518h,16668,0.160
15879,102.462,-31.322,102.942,-30.909,102.946,-31.733,101.977,-31.733,101.981,-30.909,33,0.160,683,0.9,S230518h,15879,0.160
45125,68.085,21.806,68.530,22.218,68.528,21.394,67.643,21.394,67.640,22.218,14,0.159,684,0.9,S230518h,45125,0.159
24637,99.000,-14.670,99.425,-14.257,99.427,-15.081,98.573,-15.081,98.575,-14.257,9,0.159,685,0.9,S230518h,24637,0.159
3236,118.182,-64.626,119.129,-64.210,119.158,-65.034,117.206,-65.034,117.235,-64.210,22,0.159,686,0.9,S230518h,3236,0.159
16276,108.092,-30.529,108.568,-30.116,108.572,-30.940,107.611,-30.940,107.615,-30.116,12,0.159,687,0.9,S230518h,16276,0.159
9163,111.646,-46.388,112.238,-45.974,112.247,-46.798,111.044,-46.798,111.053,-45.974,74,0.159,688,0.9,S230518h,9163,0.159
1057,125.217,-75.727,126.842,-75.309,126.937,-76.133,123.498,-76.133,123.593,-75.309,45,0.158,689,0.9,S230518h,1057,0.158
17867,105.778,-27.357,106.240,-26.944,106.243,-27.768,105.312,-27.768,105.316,-26.944,32,0.157,690,0.9,S230518h,17867,0.157
404,115.000,-81.278,117.593,-80.856,117.848,-81.679,112.152,-81.679,112.407,-80.856,11,0.156,691,0.9,S230518h,404,0.156
836,108.350,-77.313,110.167,-76.894,110.287,-77.718,106.412,-77.718,106.532,-76.894,40,0.156,692,0.9,S230518h,836,0.156
34979,87.417,3.568,87.830,3.980,87.830,3.156,87.005,3.156,87.004,3.980,5,0.156,693,0.9,S230518h,34979,0.156
111,339.429,-86.035,344.811,-85.604,346.048,-86.423,332.810,-86.423,334.046,-85.604,17,0.155,694,0.9,S230518h,111,0.155
11469,106.127,-40.837,106.668,-40.424,106.675,-41.248,105.579,-41.248,105.586,-40.424,51,0.154,695,0.9,S230518h,11469,0.154
13242,104.548,-36.872,105.060,-36.459,105.066,-37.283,104.030,-37.283,104.036,-36.459,61,0.154,696,0.9,S230518h,13242,0.154
41681,74.795,15.463,75.223,15.874,75.221,15.050,74.368,15.050,74.366,15.874,6,0.154,697,0.9,S230518h,41681,0.154
13979,105.201,-35.286,105.703,-34.873,105.708,-35.697,104.694,-35.697,104.699,-34.873,39,0.154,698,0.9,S230518h,13979,0.154
24631,94.091,-14.670,94.516,-14.257,94.518,-15.081,93.664,-15.081,93.666,-14.257,18,0.153,699,0.9,S230518h,24631,0.153
36333,84.425,5.947,84.839,6.359,84.839,5.535,84.011,5.535,84.010,6.359,3,0.152,700,0.9,S230518h,36333,0.152
22,247.500,-88.414,259.154,-87.960,266.841,-88.756,228.159,-88.756,235.846,-87.960,84,0.152,701,0.9,S230518h,22,0.152
2325,121.420,-68.590,122.528,-68.175,122.570,-68.998,120.271,-68.998,120.312,-68.175,34,0.151,702,0.9,S230518h,2325,0.151
1426,124.511,-73.348,125.915,-72.931,125.984,-73.755,123.038,-73.755,123.108,-72.931,44,0.151,703,0.9,S230518h,1426,0.151
28641,92.594,-7.533,93.009,-7.121,93.010,-7.945,92.178,-7.945,92.179,-7.121,3,0.151,704,0.9,S230518h,28641,0.151
9477,108.000,-45.595,108.584,-45.181,108.593,-46.005,107.407,-46.005,107.416,-45.181,83,0.151,705,0.9,S230518h,9477,0.151
3045,123.750,-65.419,124.725,-65.003,124.756,-65.827,122.744,-65.827,122.775,-65.003,48,0.151,706,0.9,S230518h,3045,0.151
29,32.727,-87.621,41.128,-87.179,44.560,-87.990,20.894,-87.990,24.326,-87.179,75,0.150,707,0.9,S230518h,29,0.150
8546,115.294,-47.974,115.905,-47.560,115.914,-48.384,114.674,-48.384,114.684,-47.560,78,0.148,708,0.9,S230518h,8546,0.148
33163,87.225,0.396,87.637,0.808,87.637,-0.016,86.813,-0.016,86.813,0.808,2,0.148,709,0.9,S230518h,33163,0.148
45542,63.429,22.599,63.876,23.011,63.874,22.187,62.984,22.187,62.981,23.011,7,0.148,710,0.9,S230518h,45542,0.148
34069,85.639,1.982,86.051,2.394,86.051,1.570,85.227,1.570,85.226,2.394,6,0.148,711,0.9,S230518h,34069,0.148
75,322.759,-86.828,329.321,-86.393,331.253,-87.210,314.265,-87.210,316.196,-86.393,22,0.148,712,0.9,S230518h,75,0.148
8541,109.412,-47.974,110.022,-47.560,110.032,-48.384,108.791,-48.384,108.801,-47.560,51,0.147,713,0.9,S230518h,8541,0.147
38581,81.161,9.912,81.579,10.324,81.578,9.500,80.743,9.500,80.742,10.324,4,0.147,714,0.9,S230518h,38581,0.147
4067,117.818,-61.454,118.669,-61.039,118.692,-61.863,116.945,-61.863,116.967,-61.039,51,0.147,715,0.9,S230518h,4067,0.147
557,105.882,-79.692,108.096,-79.272,108.278,-80.095,103.487,-80.095,103.669,-79.272,5,0.147,716,0.9,S230518h,557,0.147
109,318.857,-86.035,324.240,-85.604,325.476,-86.423,312.238,-86.423,313.474,-85.604,23,0.146,717,0.9,S230518h,109,0.146
24630,93.273,-14.670,93.698,-14.257,93.699,-15.081,92.846,-15.081,92.848,-14.257,24,0.146,718,0.9,S230518h,24630,0.146
85,72.000,-86.035,77.383,-85.604,78.619,-86.423,65.381,-86.423,66.617,-85.604,28,0.145,719,0.9,S230518h,85,0.145
30897,89.801,-3.568,90.214,-3.156,90.214,-3.980,89.388,-3.980,89.389,-3.156,6,0.145,720,0.9,S230518h,30897,0.145
20753,97.872,-21.806,98.315,-21.394,98.317,-22.218,97.427,-22.218,97.430,-21.394,48,0.144,721,0.9,S230518h,20753,0.144
21182,102.494,-21.013,102.934,-20.601,102.937,-21.425,102.052,-21.425,102.054,-20.601,4,0.144,722,0.9,S230518h,21182,0.144
40803,77.376,13.877,77.801,14.288,77.799,13.464,76.952,13.464,76.950,14.288,7,0.144,723,0.9,S230518h,40803,0.144
33614,84.846,1.189,85.258,1.601,85.258,0.777,84.434,0.777,84.434,1.601,13,0.144,724,0.9,S230518h,33614,0.144
11127,107.368,-41.630,107.916,-41.217,107.923,-42.041,106.814,-42.041,106.821,-41.217,72,0.143,725,0.9,S230518h,11127,0.143
23325,98.483,-17.048,98.913,-16.636,98.915,-17.460,98.051,-17.460,98.053,-16.636,9,0.143,726,0.9,S230518h,23325,0.143
29541,90.796,-5.947,91.210,-5.535,91.211,-6.359,90.382,-6.359,90.383,-5.535,4,0.142,727,0.9,S230518h,29541,0.142
36783,83.016,6.740,83.431,7.152,83.430,6.328,82.601,6.328,82.600,7.152,6,0.142,728,0.9,S230518h,36783,0.142
523,318.987,-80.485,321.376,-80.064,321.590,-80.887,316.385,-80.887,316.599,-80.064,19,0.142,729,0.9,S230518h,523,0.142
14351,103.404,-34.493,103.902,-34.080,103.907,-34.904,102.902,-34.904,102.907,-34.080,45,0.141,730,0.9,S230518h,14351,0.141
13614,110.244,-36.079,110.751,-35.666,110.756,-36.490,109.731,-36.490,109.737,-35.666,20,0.141,731,0.9,S230518h,13614,0.141
13984,110.027,-35.286,110.529,-34.873,110.534,-35.697,109.520,-35.697,109.525,-34.873,14,0.141,732,0.9,S230518h,13984,0.141
3639,115.407,-63.040,116.303,-62.625,116.328,-63.449,114.485,-63.449,114.511,-62.625,36,0.141,733,0.9,S230518h,3639,0.141
10789,107.893,-42.423,108.448,-42.010,108.455,-42.834,107.331,-42.834,107.339,-42.010,62,0.141,734,0.9,S230518h,10789,0.141
46377,61.442,24.185,61.895,24.596,61.892,23.772,60.992,23.772,60.989,24.596,6,0.140,735,0.9,S230518h,46377,0.140
30295,331.327,-5.154,331.741,-4.742,331.741,-5.566,330.913,-5.566,330.914,-4.742,70,0.140,736,0.9,S230518h,30295,0.140
86,82.286,-86.035,87.668,-85.604,88.905,-86.423,75.667,-86.423,76.903,-85.604,37,0.140,737,0.9,S230518h,86,0.140
337,120.000,-82.070,122.838,-81.648,123.146,-82.471,116.854,-82.471,117.162,-81.648,2,0.140,738,0.9,S230518h,337,0.140
272,102.000,-82.863,105.133,-82.440,105.514,-83.263,98.486,-83.263,98.867,-82.440,23,0.140,739,0.9,S230518h,272,0.140
1843,109.669,-70.969,110.906,-70.553,110.959,-71.377,108.379,-71.377,108.431,-70.553,30,0.139,740,0.9,S230518h,1843,0.139
28,16.364,-87.621,24.764,-87.179,28.197,-87.990,4.531,-87.990,7.963,-87.179,65,0.139,741,0.9,S230518h,28,0.139
1701,121.655,-71.762,122.943,-71.346,123.001,-72.170,120.310,-72.170,120.367,-71.346,28,0.139,742,0.9,S230518h,1701,0.139
23757,95.561,-16.256,95.989,-15.843,95.991,-16.667,95.131,-16.667,95.132,-15.843,54,0.139,743,0.9,S230518h,23757,0.139
2855,120.000,-66.211,121.005,-65.796,121.038,-66.620,118.962,-66.620,118.995,-65.796,15,0.138,744,0.9,S230518h,2855,0.138
28640,91.796,-7.533,92.211,-7.121,92.212,-7.945,91.380,-7.945,91.381,-7.121,5,0.138,745,0.9,S230518h,28640,0.138
17065,106.466,-28.943,106.935,-28.530,106.939,-29.354,105.993,-29.354,105.997,-28.530,46,0.138,746,0.9,S230518h,17065,0.138
36,147.273,-87.621,155.674,-87.179,159.106,-87.990,135.440,-87.990,138.872,-87.179,38,0.137,747,0.9,S230518h,36,0.137
26406,97.668,-11.498,98.088,-11.085,98.089,-11.909,97.247,-11.909,97.248,-11.085,5,0.137,748,0.9,S230518h,26406,0.137
5985,109.506,-55.110,110.219,-54.696,110.233,-55.520,108.778,-55.520,108.793,-54.696,33,0.137,749,0.9,S230518h,5985,0.137
12522,105.587,-38.458,106.110,-38.045,106.116,-38.869,105.057,-38.869,105.063,-38.045,55,0.136,750,0.9,S230518h,12522,0.136
167,99.574,-84.449,103.534,-84.023,104.165,-84.845,94.984,-84.845,95.615,-84.023,24,0.136,751,0.9,S230518h,167,0.136
7651,115.890,-50.352,116.531,-49.939,116.542,-50.763,115.239,-50.763,115.250,-49.939,20,0.136,752,0.9,S230518h,7651,0.136
42552,72.000,17.048,72.432,17.460,72.430,16.636,71.570,16.636,71.568,17.460,3,0.135,753,0.9,S230518h,42552,0.135
3435,117.044,-63.833,117.965,-63.418,117.992,-64.242,116.096,-64.242,116.124,-63.418,33,0.135,754,0.9,S230518h,3435,0.135
37686,84.000,8.326,84.417,8.738,84.416,7.914,83.584,7.914,83.583,8.738,8,0.134,755,0.9,S230518h,37686,0.134
13983,109.062,-35.286,109.564,-34.873,109.569,-35.697,108.554,-35.697,108.559,-34.873,53,0.134,756,0.9,S230518h,13983,0.134
696,312.527,-78.899,314.591,-78.479,314.748,-79.303,310.307,-79.303,310.464,-78.479,25,0.133,757,0.9,S230518h,696,0.133
3235,116.364,-64.626,117.311,-64.210,117.340,-65.034,115.387,-65.034,115.417,-64.210,28,0.133,758,0.9,S230518h,3235,0.133
5231,119.514,-57.489,120.272,-57.075,120.289,-57.899,118.739,-57.899,118.756,-57.075,25,0.133,759,0.9,S230518h,5231,0.133
34066,83.260,1.982,83.672,2.394,83.672,1.570,82.848,1.570,82.848,2.394,36,0.133,760,0.9,S230518h,34066,0.133
3850,116.075,-62.247,116.948,-61.832,116.972,-62.656,115.178,-62.656,115.202,-61.832,36,0.132,761,0.9,S230518h,3850,0.132
16269,101.679,-30.529,102.156,-30.116,102.160,-30.940,101.199,-30.940,101.203,-30.116,44,0.131,762,0.9,S230518h,16269,0.131
1297,124.724,-74.141,126.195,-73.724,126.271,-74.548,123.178,-74.548,123.254,-73.724,47,0.131,763,0.9,S230518h,1297,0.131
35875,79.646,5.154,80.060,5.566,80.059,4.742,79.233,4.742,79.232,5.566,33,0.131,764,0.9,S230518h,35875,0.131
16270,102.595,-30.529,103.072,-30.116,103.076,-30.940,102.115,-30.940,102.119,-30.116,47,0.131,765,0.9,S230518h,16270,0.131
21606,101.171,-20.220,101.609,-19.808,101.611,-20.632,100.731,-20.632,100.733,-19.808,5,0.131,766,0.9,S230518h,21606,0.131
6256,118.209,-54.317,118.908,-53.903,118.922,-54.727,117.496,-54.727,117.510,-53.903,36,0.130,767,0.9,S230518h,6256,0.130
2002,123.822,-70.176,125.013,-69.760,125.061,-70.584,122.582,-70.584,122.631,-69.760,30,0.130,768,0.9,S230518h,2002,0.130
29390,330.466,-6.740,330.880,-6.328,330.881,-7.152,330.050,-7.152,330.051,-6.328,38,0.130,769,0.9,S230518h,29390,0.130
308,318.000,-82.863,321.133,-82.440,321.514,-83.263,314.486,-83.263,314.867,-82.440,30,0.130,770,0.9,S230518h,308,0.130
12167,105.763,-39.251,106.292,-38.838,106.298,-39.662,105.228,-39.662,105.234,-38.838,56,0.129,771,0.9,S230518h,12167,0.129
694,304.615,-78.899,306.679,-78.479,306.835,-79.303,302.395,-79.303,302.552,-78.479,16,0.129,772,0.9,S230518h,694,0.129
9160,108.228,-46.388,108.821,-45.974,108.830,-46.798,107.626,-46.798,107.635,-45.974,77,0.127,773,0.9,S230518h,9160,0.127
18674,99.220,-25.771,99.675,-25.358,99.679,-26.182,98.760,-26.182,98.764,-25.358,50,0.127,774,0.9,S230518h,18674,0.127
21601,96.956,-20.220,97.393,-19.808,97.396,-20.632,96.515,-20.632,96.518,-19.808,54,0.126,775,0.9,S230518h,21601,0.126
123,87.805,-85.242,92.368,-84.814,93.226,-85.635,82.384,-85.635,83.242,-84.814,38,0.126,776,0.9,S230518h,123,0.126
20333,98.571,-22.599,99.016,-22.187,99.019,-23.011,98.124,-23.011,98.126,-22.187,63,0.126,777,0.9,S230518h,20333,0.126
29095,94.989,-6.740,95.403,-6.328,95.404,-7.152,94.574,-7.152,94.574,-6.328,4,0.125,778,0.9,S230518h,29095,0.125
27293,92.411,-9.912,92.828,-9.500,92.829,-10.324,91.992,-10.324,91.993,-9.500,5,0.125,779,0.9,S230518h,27293,0.125
28645,95.787,-7.533,96.202,-7.121,96.203,-7.945,95.371,-7.945,95.372,-7.121,4,0.125,780,0.9,S230518h,28645,0.125
129,140.488,-85.242,145.050,-84.814,145.909,-85.635,135.067,-85.635,135.925,-84.814,24,0.125,781,0.9,S230518h,129,0.125
941,108.991,-76.520,110.706,-76.102,110.812,-76.925,107.169,-76.925,107.275,-76.102,28,0.124,782,0.9,S230518h,941,0.124
12526,109.609,-38.458,110.132,-38.045,110.138,-38.869,109.080,-38.869,109.086,-38.045,8,0.124,783,0.9,S230518h,12526,0.124
7363,116.655,-51.145,117.306,-50.732,117.318,-51.556,115.992,-51.556,116.004,-50.732,12,0.123,784,0.9,S230518h,7363,0.123
34524,86.432,2.775,86.844,3.187,86.844,2.363,86.019,2.363,86.019,3.187,2,0.123,785,0.9,S230518h,34524,0.123
34520,83.260,2.775,83.673,3.187,83.672,2.363,82.848,2.363,82.847,3.187,27,0.123,786,0.9,S230518h,34520,0.123
7357,109.129,-51.145,109.780,-50.732,109.792,-51.556,108.466,-51.556,108.478,-50.732,29,0.122,787,0.9,S230518h,7357,0.122
10124,107.234,-44.009,107.803,-43.595,107.811,-44.419,106.657,-44.419,106.665,-43.595,53,0.122,788,0.9,S230518h,10124,0.122
192,291.064,-84.449,295.024,-84.023,295.654,-84.845,286.474,-84.845,287.104,-84.023,17,0.121,789,0.9,S230518h,192,0.121
1496,313.985,-73.348,315.389,-72.931,315.458,-73.755,312.512,-73.755,312.581,-72.931,11,0.121,790,0.9,S230518h,1496,0.121
41682,75.616,15.463,76.045,15.874,76.043,15.050,75.190,15.050,75.188,15.874,2,0.120,791,0.9,S230518h,41682,0.120
37679,78.400,8.326,78.817,8.738,78.816,7.914,77.984,7.914,77.983,8.738,17,0.120,792,0.9,S230518h,37679,0.120
4068,119.455,-61.454,120.305,-61.039,120.328,-61.863,118.581,-61.863,118.604,-61.039,30,0.120,793,0.9,S230518h,4068,0.120
13978,104.236,-35.286,104.738,-34.873,104.743,-35.697,103.729,-35.697,103.734,-34.873,16,0.119,794,0.9,S230518h,13978,0.119
1555,108.777,-72.555,110.120,-72.138,110.183,-72.962,107.371,-72.962,107.434,-72.138,32,0.119,795,0.9,S230518h,1555,0.119
17063,104.662,-28.943,105.131,-28.530,105.134,-29.354,104.189,-29.354,104.193,-28.530,41,0.118,796,0.9,S230518h,17063,0.118
2155,110.429,-69.383,111.577,-68.967,111.622,-69.791,109.237,-69.791,109.281,-68.967,42,0.118,797,0.9,S230518h,2155,0.118
41684,77.260,15.463,77.689,15.874,77.687,15.050,76.834,15.050,76.832,15.874,9,0.117,798,0.9,S230518h,41684,0.117
1174,124.959,-74.934,126.502,-74.517,126.587,-75.340,123.331,-75.340,123.415,-74.517,38,0.117,799,0.9,S230518h,1174,0.117
835,104.854,-77.313,106.672,-76.894,106.791,-77.718,102.917,-77.718,103.037,-76.894,19,0.117,800,0.9,S230518h,835,0.117
71,273.103,-86.828,279.666,-86.393,281.597,-87.210,264.610,-87.210,266.541,-86.393,19,0.117,801,0.9,S230518h,71,0.117
38576,77.143,9.912,77.562,10.324,77.561,9.500,76.725,9.500,76.724,10.324,21,0.116,802,0.9,S230518h,38576,0.116
6526,118.681,-53.524,119.368,-53.110,119.381,-53.934,117.981,-53.934,117.995,-53.110,22,0.116,803,0.9,S230518h,6526,0.116
2326,123.550,-68.590,124.659,-68.175,124.700,-68.998,122.401,-68.998,122.442,-68.175,38,0.115,804,0.9,S230518h,2326,0.115
9164,112.785,-46.388,113.378,-45.974,113.387,-46.798,112.183,-46.798,112.192,-45.974,54,0.115,805,0.9,S230518h,9164,0.115
8848,108.810,-47.181,109.412,-46.767,109.421,-47.591,108.199,-47.591,108.209,-46.767,43,0.115,806,0.9,S230518h,8848,0.115
27292,91.607,-9.912,92.025,-9.500,92.026,-10.324,91.188,-10.324,91.189,-9.500,7,0.115,807,0.9,S230518h,27292,0.115
562,127.059,-79.692,129.273,-79.272,129.455,-80.095,124.663,-80.095,124.845,-79.272,40,0.115,808,0.9,S230518h,562,0.115
43415,68.492,18.634,68.928,19.046,68.926,18.222,68.058,18.222,68.056,19.046,9,0.114,809,0.9,S230518h,43415,0.114
147,298.537,-85.242,303.099,-84.814,303.958,-85.635,293.116,-85.635,293.974,-84.814,23,0.114,810,0.9,S230518h,147,0.114
34977,85.828,3.568,86.241,3.980,86.240,3.156,85.415,3.156,85.415,3.980,3,0.114,811,0.9,S230518h,34977,0.114
40356,73.950,13.084,74.374,13.495,74.373,12.671,73.528,12.671,73.527,13.495,3,0.114,812,0.9,S230518h,40356,0.114
